SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
402727,0,Cash loans,F,Y,Y,1,337500.0,544491.0,17694.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-11713,-487,-2447.0,-4118,1.0,1,1,0,1,0,1,Managers,3.0,2,2,SUNDAY,8,0,0,0,0,0,0,Bank,0.7334257364811698,0.3833094073982524,0.4135967602644276,0.1186,0.0739,0.9965,0.9524,0.0057,0.12,0.1034,0.375,0.4167,0.0147,0.0967,0.1163,0.0077,0.0146,0.1208,0.0767,0.9965,0.9543,0.0058,0.1208,0.1034,0.375,0.4167,0.015,0.1056,0.1211,0.0078,0.0155,0.1197,0.0739,0.9965,0.953,0.0058,0.12,0.1034,0.375,0.4167,0.0149,0.0983,0.1184,0.0078,0.015,org spec account,block of flats,0.0946,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
173690,0,Cash loans,F,Y,Y,1,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-14181,-5887,-4871.0,-4871,64.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Medicine,0.5554843974152307,0.666816651386731,0.4014074137749511,0.134,0.1384,0.9876,,,0.0,0.3103,0.1667,0.2083,0.0,,0.155,,0.0,0.1366,0.1436,0.9876,,,0.0,0.3103,0.1667,0.2083,0.0,,0.1615,,0.0,0.1353,0.1384,0.9876,,,0.0,0.3103,0.1667,0.2083,0.0,,0.1578,,0.0,reg oper spec account,block of flats,0.1376,Block,No,6.0,0.0,6.0,0.0,-612.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299240,0,Cash loans,M,Y,Y,0,225000.0,284400.0,18513.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-19371,-7921,-9611.0,-2874,11.0,1,1,0,1,0,0,Sales staff,2.0,3,3,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.6655912190051221,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-328.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
410726,0,Cash loans,F,N,Y,1,90000.0,188460.0,10350.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007273999999999998,-11186,-1385,-1029.0,-2307,,1,1,1,1,0,0,Cooking staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,School,,0.2805663032211406,,0.0773,0.0577,0.9876,0.83,0.0162,0.0,0.1724,0.1667,0.2083,0.0209,0.063,0.069,0.0,0.1512,0.0788,0.0598,0.9876,0.8367,0.0164,0.0,0.1724,0.1667,0.2083,0.0214,0.0689,0.0719,0.0,0.16,0.0781,0.0577,0.9876,0.8323,0.0163,0.0,0.1724,0.1667,0.2083,0.0212,0.0641,0.0703,0.0,0.1543,not specified,block of flats,0.096,"Stone, brick",No,0.0,0.0,0.0,0.0,-235.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
196460,0,Cash loans,F,N,Y,0,180000.0,584766.0,23319.0,472500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16466,-4176,-1922.0,-7,,1,1,0,1,0,0,Cooking staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Self-employed,,0.6744241225440145,0.746300213050371,0.0412,0.0512,0.9901,0.8640000000000001,0.0069,0.0,0.1034,0.1667,0.2083,0.0478,0.0336,0.0432,0.0,0.0,0.042,0.0531,0.9901,0.8693,0.0069,0.0,0.1034,0.1667,0.2083,0.0489,0.0367,0.045,0.0,0.0,0.0416,0.0512,0.9901,0.8658,0.0069,0.0,0.1034,0.1667,0.2083,0.0486,0.0342,0.044000000000000004,0.0,0.0,reg oper account,block of flats,0.034,Panel,No,5.0,1.0,5.0,1.0,-2447.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
401604,0,Cash loans,F,Y,N,0,202500.0,1354500.0,35730.0,1354500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0105,-20768,-328,-6901.0,-4269,14.0,1,1,1,1,1,0,Managers,2.0,3,3,WEDNESDAY,18,0,0,0,0,0,0,Self-employed,,0.3679914122229727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0.0,1.0,0.0,-724.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
401108,0,Cash loans,F,N,Y,0,202500.0,2013840.0,53253.0,1800000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-18308,-4916,-6621.0,-1828,,1,1,0,1,1,0,Medicine staff,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0.7660042556108149,0.7656045313463811,0.4507472818545589,0.1335,,0.9831,0.7688,0.0232,0.12,0.1379,0.25,0.2917,0.022000000000000002,0.1072,0.1423,0.0077,0.0124,0.0357,,0.9816,0.7583,0.0079,0.0,0.069,0.1667,0.2083,0.0183,0.0275,0.0719,0.0,0.0,0.1348,,0.9831,0.7719,0.0234,0.12,0.1379,0.25,0.2917,0.0224,0.109,0.1449,0.0078,0.0127,reg oper spec account,block of flats,0.1907,"Stone, brick",No,0.0,0.0,0.0,0.0,-2293.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
168522,0,Cash loans,F,N,Y,0,108000.0,273024.0,13410.0,216000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-18927,-11724,-8318.0,-2480,,1,1,1,1,1,0,Core staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,School,,0.6244483385645391,0.4101025731788671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291342,0,Revolving loans,M,Y,Y,0,135000.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-22318,365243,-12271.0,-4374,19.0,1,0,0,1,0,0,,2.0,3,3,FRIDAY,15,0,0,0,0,0,0,XNA,0.7034907478769673,0.4777772026783007,0.38079968264891495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
319433,0,Cash loans,M,N,N,1,157500.0,312768.0,18900.0,270000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.010643,-14768,-1012,-2677.0,-1436,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,10,1,1,1,1,1,1,Business Entity Type 1,,0.7109608784019691,0.6313545365850379,0.0278,,0.9697,,,0.0,0.1034,0.0833,,0.02,,0.0254,,0.0,0.0284,,0.9697,,,0.0,0.1034,0.0833,,0.0204,,0.0265,,0.0,0.0281,,0.9697,,,0.0,0.1034,0.0833,,0.0203,,0.0259,,0.0,,block of flats,0.02,"Stone, brick",No,1.0,0.0,1.0,0.0,-345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
314326,0,Cash loans,F,N,Y,1,90000.0,298512.0,17136.0,270000.0,Children,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-17490,-248,-7392.0,-1044,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Industry: type 3,0.12190290516410934,0.2756886519940359,0.4794489811780563,0.0371,0.0496,0.9916,0.8844,,0.0,0.069,0.0833,0.125,,,0.0166,,0.0898,0.0378,0.0515,0.9916,0.8889,,0.0,0.069,0.0833,0.125,,,0.0173,,0.0951,0.0375,0.0496,0.9916,0.8859,,0.0,0.069,0.0833,0.125,,,0.0169,,0.0917,not specified,block of flats,0.0326,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
149238,0,Cash loans,F,N,N,0,135000.0,2517300.0,66532.5,2250000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-22132,365243,-753.0,-3877,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.819608616224861,0.5759514840520819,0.7992967832109371,0.0464,0.0948,0.9851,0.8164,0.0715,0.0,0.1207,0.1667,0.2083,0.0632,0.0378,0.0913,0.0,0.0,0.0473,0.0479,0.9841,0.8236,0.0721,0.0,0.1034,0.1667,0.2083,0.0646,0.0413,0.0518,0.0,0.0,0.0468,0.0948,0.9851,0.8189,0.0719,0.0,0.1207,0.1667,0.2083,0.0643,0.0385,0.0929,0.0,0.0,reg oper spec account,block of flats,0.0432,"Stone, brick",No,1.0,0.0,1.0,0.0,-522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
315527,0,Cash loans,F,N,Y,0,157500.0,254412.0,8118.0,166500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164,-20582,-5405,-1176.0,-4043,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,,0.7122712662480066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
314206,0,Cash loans,M,N,Y,0,315000.0,269550.0,14620.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008865999999999999,-11830,-2694,-5589.0,-3496,,1,1,0,1,0,0,,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.2155895106284848,0.7584391771892153,0.06294857668996477,0.067,0.0801,0.9757,0.6668,0.0083,0.0,0.1379,0.1667,0.2083,0.0463,0.0538,0.0663,0.0039,0.0,0.0683,0.0831,0.9757,0.6798,0.0084,0.0,0.1379,0.1667,0.2083,0.0473,0.0588,0.0691,0.0039,0.0,0.0677,0.0801,0.9757,0.6713,0.0084,0.0,0.1379,0.1667,0.2083,0.0471,0.0547,0.0675,0.0039,0.0,reg oper account,block of flats,0.0567,"Stone, brick",No,1.0,0.0,1.0,0.0,-1577.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
335174,0,Cash loans,M,Y,N,0,112500.0,1078200.0,34780.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.022625,-14008,-6792,-5221.0,-1239,9.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,17,0,0,0,1,0,1,Agriculture,0.3331996200552381,0.6610691122216191,0.4596904504249018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1154.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148020,0,Cash loans,M,Y,Y,0,135000.0,497520.0,33376.5,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00496,-10497,-1153,-4781.0,-3034,1.0,1,1,0,1,1,0,Drivers,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,Restaurant,0.16451277154098978,0.4025121962313683,0.3656165070113335,0.0696,0.1021,0.9846,,,0.0,0.2069,0.1667,,0.0836,,0.0424,,0.005,0.0704,0.1059,0.9846,,,0.0,0.2069,0.1667,,0.0841,,0.0436,,0.0015,0.0703,0.1021,0.9846,,,0.0,0.2069,0.1667,,0.085,,0.0431,,0.0051,,block of flats,0.057,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
390613,0,Cash loans,F,N,Y,0,202500.0,760225.5,30280.5,679500.0,Other_B,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792000000000004,-16956,-5094,-2612.0,-502,,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Other,,0.1817124545924416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-922.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
176190,0,Cash loans,M,N,Y,0,315000.0,962370.0,74605.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-15821,-2568,-4073.0,-534,,1,1,0,1,1,1,Drivers,2.0,1,1,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.8526633069296954,0.5552371639097134,0.5919766183185521,0.1144,0.0443,0.9821,0.7552,0.0338,0.08,0.0345,0.625,0.6667,0.049,0.0933,0.1052,0.0,0.0029,0.1166,0.0459,0.9821,0.7648,0.0341,0.0806,0.0345,0.625,0.6667,0.0502,0.1019,0.1096,0.0,0.0031,0.1155,0.0443,0.9821,0.7585,0.034,0.08,0.0345,0.625,0.6667,0.0499,0.0949,0.1071,0.0,0.003,reg oper account,block of flats,0.0834,Block,No,3.0,0.0,3.0,0.0,-1722.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
243486,0,Cash loans,M,Y,Y,0,225000.0,385164.0,21024.0,292500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006852,-15732,-639,-3611.0,-4274,16.0,1,1,0,1,0,0,Drivers,2.0,3,3,MONDAY,8,0,0,0,0,1,1,Restaurant,0.4322951242553293,0.4008199446806404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
254403,0,Cash loans,M,N,N,0,238500.0,1125864.0,36720.0,855000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-17595,-569,-4877.0,-765,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,16,0,1,1,0,0,0,Other,,0.3590414073852729,0.2750003523983893,0.0479,0.062,0.9757,,,0.0,0.1897,0.1042,,0.0329,,0.0275,,0.0039,0.0158,0.0291,0.9657,,,0.0,0.1724,0.0417,,0.0198,,0.0121,,0.0,0.0484,0.062,0.9757,,,0.0,0.1897,0.1042,,0.0335,,0.027999999999999997,,0.004,,block of flats,0.0576,"Stone, brick",No,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
337718,0,Cash loans,M,N,N,0,225000.0,1258650.0,51943.5,1125000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.04622,-15734,-2996,-7545.0,-6081,,1,1,1,1,1,0,Laborers,1.0,1,1,FRIDAY,9,0,1,1,0,1,1,Business Entity Type 3,0.3187439143278011,0.6930835465226428,0.6023863442690867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3103.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
121400,0,Cash loans,F,N,Y,0,180000.0,277969.5,20358.0,229500.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-17286,-2871,-2106.0,-830,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,17,0,0,0,0,1,1,Industry: type 3,0.6807367444196987,0.6438304633627085,0.4650692149562261,0.034,,0.9478,,,,0.1034,0.125,,,,0.1009,,0.0662,0.0347,,0.9479,,,,0.1034,0.125,,,,0.1051,,0.0701,0.0344,,0.9478,,,,0.1034,0.125,,,,0.1027,,0.0676,,block of flats,0.0938,"Stone, brick",No,0.0,0.0,0.0,0.0,-372.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
380573,0,Revolving loans,F,N,Y,0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-22193,-12540,-10598.0,-4801,,1,1,0,1,0,0,Secretaries,2.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.2142308161896969,0.7912155614064983,0.6041125998015721,0.0825,,0.9767,0.6804,,0.0,0.1379,0.1667,0.2083,0.0,0.0672,0.0634,0.0,0.0,0.084,,0.9767,0.6929,,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.066,0.0,0.0,0.0833,,0.9767,0.6847,,0.0,0.1379,0.1667,0.2083,0.0,0.0684,0.0645,0.0,0.0,reg oper account,block of flats,0.0499,"Stone, brick",No,0.0,0.0,0.0,0.0,-2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
314044,0,Cash loans,M,N,Y,0,90000.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.018029,-24927,365243,-12307.0,-4428,,1,0,0,1,1,0,,1.0,3,3,FRIDAY,5,0,0,0,0,0,0,XNA,,0.4963992615861173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
420937,0,Revolving loans,M,Y,Y,0,162000.0,202500.0,10125.0,202500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.002042,-21405,-1330,-4724.0,-4198,23.0,1,1,0,1,0,0,Drivers,2.0,3,3,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.4039171633369962,0.2735646775174348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178373,0,Cash loans,M,N,Y,0,157500.0,610335.0,20299.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-17079,-3026,-10845.0,-640,,1,1,0,1,0,0,Sales staff,2.0,3,3,SATURDAY,6,0,0,0,0,0,0,Self-employed,,0.5419923626429479,,0.0825,,0.9796,,,0.0,0.1379,0.1667,,,,0.0773,,0.0,0.084,,0.9796,,,0.0,0.1379,0.1667,,,,0.0806,,0.0,0.0833,,0.9796,,,0.0,0.1379,0.1667,,,,0.0787,,0.0,,block of flats,0.0608,Panel,No,0.0,0.0,0.0,0.0,-298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395364,1,Cash loans,M,N,Y,0,225000.0,450000.0,22018.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-21180,-6963,-9434.0,-4456,,1,1,1,1,1,1,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,0.5779496146635489,0.5455782532259826,0.1510075350878296,0.066,,0.9737,,,0.0,0.1379,0.1667,,0.0433,,0.051,,0.0451,0.0672,,0.9737,,,0.0,0.1379,0.1667,,0.0443,,0.0532,,0.0477,0.0666,,0.9737,,,0.0,0.1379,0.1667,,0.0441,,0.0519,,0.046,,block of flats,0.0499,"Stone, brick",No,3.0,0.0,3.0,0.0,-1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
381431,0,Cash loans,M,N,N,0,310500.0,1010065.5,64683.0,882000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-13384,-1150,-906.0,-4423,,1,1,0,1,0,0,High skill tech staff,2.0,1,1,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.4352029355675076,0.14644206667896328,0.0722,0.040999999999999995,0.9921,0.8912,0.0133,0.0,0.1207,0.1667,0.2083,,0.0588,0.078,0.0,0.0,0.063,0.0,0.9916,0.8889,0.0117,0.0,0.1034,0.1667,0.2083,,0.0551,0.0701,0.0,0.0,0.0729,0.040999999999999995,0.9921,0.8927,0.0134,0.0,0.1207,0.1667,0.2083,,0.0599,0.0794,0.0,0.0,reg oper spec account,block of flats,0.0311,Panel,No,0.0,0.0,0.0,0.0,-112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
110621,0,Cash loans,F,N,Y,0,157500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.031329,-24757,365243,-14327.0,-4019,,1,0,0,1,1,0,,1.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,XNA,0.8473911498846279,0.7241615001512292,0.7091891096653581,0.0077,0.0005,0.9727,,,0.0,0.0345,0.0417,,0.0162,,0.0076,,0.0,0.0074,0.0005,0.9727,,,0.0,0.0345,0.0417,,0.0148,,0.0074,,0.0,0.0078,0.0005,0.9727,,,0.0,0.0345,0.0417,,0.0165,,0.0077,,0.0,,block of flats,0.0063,Block,No,0.0,0.0,0.0,0.0,-289.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
288772,0,Cash loans,M,Y,Y,0,247500.0,1125000.0,34110.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-16316,-1678,-6919.0,-4024,8.0,1,1,1,1,1,0,Security staff,2.0,2,2,TUESDAY,19,0,0,0,0,1,1,Security,,0.3992349476769046,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1272.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
185214,0,Cash loans,F,Y,N,0,108000.0,675000.0,28597.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17090,-5916,-6803.0,-629,16.0,1,1,1,1,1,0,,2.0,2,2,WEDNESDAY,20,0,0,0,0,0,0,Other,,0.7253741715278126,0.2851799046358216,0.0052,0.0001,0.6344,0.3404,0.0088,0.0,0.0345,0.0417,0.0833,0.0,0.005,0.0044,0.0039,0.0,0.0021,0.0001,0.9518,0.3662,0.0089,0.0,0.0345,0.0417,0.0833,0.0,0.0055,0.0022,0.0039,0.0,0.0062,0.0001,0.9518,0.3492,0.0089,0.0,0.0345,0.0417,0.0833,0.0,0.0051,0.0045,0.0039,0.0,not specified,block of flats,0.0017,"Stone, brick",No,0.0,0.0,0.0,0.0,-2673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
