SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_CREDIT-dby-AMT_INCOME_TOTAL,AMT_ANNUITY-dby-AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-AMT_INCOME_TOTAL,AMT_CREDIT-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT-dby-AMT_INCOME_TOTAL,age,AMT_CREDIT-dby-AMT_ANNUITY-p-age,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,AMT_INCOME_TOTAL-by-CNT_CHILDREN,AMT_CREDIT-by-CNT_CHILDREN,AMT_ANNUITY-by-CNT_CHILDREN,AMT_GOODS_PRICE-by-CNT_CHILDREN
213195,0,Cash loans,1,0,1,,135000.0,269550.0,10534.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-24122,,-10918.0,-5636,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,9,0,0,0,0,0,0,XNA,0.7889915730763264,0.4563236519186257,0.6430255641096323,0.1402,0.1513,0.9851,0.7959999999999999,0.022000000000000002,0.0,0.3103,0.1667,0.2083,0.0798,0.1143,0.1307,0.0,0.0,0.1429,0.157,0.9851,0.804,0.0222,0.0,0.3103,0.1667,0.2083,0.0816,0.1249,0.1361,0.0,0.0,0.1416,0.1513,0.9851,0.7987,0.0222,0.0,0.3103,0.1667,0.2083,0.0812,0.1163,0.133,0.0,0.0,reg oper account,block of flats,0.1148,Panel,0,1.0,0.0,1.0,0.0,-623.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,1.9966666666666666,0.07803333333333333,1.6666666666666667,25.58735583084152,21.358393848782573,0.8347245409015025,-44550.0,-0.33,66.08767123287672,91.67502706371823,,13204.0,18486,23499.0,,,,5282.0,10295.0,5013.0,2.0,,,,
216556,0,Cash loans,1,1,1,1.0,157500.0,548775.0,30771.0,508500.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.003813,-12074,-755.0,-3342.0,-4417,20.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,8,0,0,0,1,1,0,Self-employed,0.34902771828394186,0.6522641943429277,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,4.0,0.0,-2868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,3.4842857142857144,0.19537142857142858,3.2285714285714286,17.834162035682947,16.525299795261773,0.9266092660926609,-40275.0,-0.2557142857142857,33.07945205479452,50.913614090477466,11319.0,8732.0,7657,9206.0,-2587.0,-3662.0,-2113.0,-1075.0,474.0,1549.0,1.0,157500.0,548775.0,30771.0,508500.0
219613,0,Cash loans,1,0,1,,63000.0,886176.0,29416.5,765000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.018801,-23717,,-1246.0,-4367,,1,0,0,1,1,0,,2.0,2,2,MONDAY,6,0,0,0,0,0,0,XNA,0.7208133580070101,0.2037675301134164,0.5064842396679806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,2.0,1.0,-1528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.066285714285714,0.4669285714285714,12.142857142857142,30.125133853449594,26.00581306409668,0.8632596685082873,-121176.0,-1.9234285714285715,64.97808219178083,95.10321604523043,,22471.0,19350,22189.0,,,,-3121.0,-282.0,2839.0,2.0,,,,
220055,0,Cash loans,1,0,0,1.0,90000.0,490536.0,22995.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.015221,-11524,-534.0,-5091.0,-3594,,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.4573166321774457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.0,0.0,6.0,0.0,-1215.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.4504,0.2555,4.5,21.33228962818004,17.61252446183953,0.8256274768824307,-85536.0,-0.9504,31.572602739726026,52.904892367906065,10990.0,6433.0,7930,10309.0,-4557.0,-3060.0,-681.0,1497.0,3876.0,2379.0,2.0,90000.0,490536.0,22995.0,405000.0
226737,1,Cash loans,0,0,0,,112500.0,675000.0,20538.0,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.014519999999999996,-17189,-361.0,-8063.0,-729,,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Security Ministries,0.7937824392627693,0.7171623992179793,0.5585066276769286,0.0825,0.08,0.9752,,,0.0,0.1379,0.1667,,0.0505,,0.0628,,0.0,0.084,0.083,0.9752,,,0.0,0.1379,0.1667,,0.0517,,0.0654,,0.0,0.0833,0.08,0.9752,,,0.0,0.1379,0.1667,,0.0514,,0.0639,,0.0,,block of flats,0.0494,"Stone, brick",0,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.18256,6.0,32.86590709903594,32.86590709903594,1.0,0.0,0.0,47.09315068493151,79.95905778396744,16828.0,9126.0,16460,16106.0,-7702.0,-368.0,-722.0,7334.0,6980.0,-354.0,2.0,,,,
236906,0,Cash loans,0,0,0,,90000.0,808650.0,23773.5,675000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.009175,-16061,-1144.0,-551.0,-4769,,1,1,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Other,,0.7388346496234566,0.3740208032583212,0.0825,0.0788,0.9791,,,0.0,0.1379,0.1667,,0.0535,,0.0477,,0.0595,0.084,0.0818,0.9791,,,0.0,0.1379,0.1667,,0.0548,,0.0497,,0.063,0.0833,0.0788,0.9791,,,0.0,0.1379,0.1667,,0.0545,,0.0485,,0.0608,,block of flats,0.0544,Panel,0,1.0,0.0,1.0,0.0,-1487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.985,0.26415,7.5,34.01476433844407,28.39295854628052,0.8347245409015025,-133650.0,-1.485,44.0027397260274,78.01750406447147,14917.0,15510.0,11292,14574.0,593.0,-3625.0,-343.0,-4218.0,-936.0,3282.0,2.0,,,,
239953,0,Cash loans,0,0,1,,135000.0,59256.0,4810.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00733,-14504,-1923.0,-7516.0,-4558,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.7978757528986751,0.4069851128541285,0.7106743858828587,0.1031,0.0942,0.9896,0.8572,0.0208,0.0,0.1724,0.1667,0.2083,0.0464,0.0841,0.1061,0.0,0.0,0.105,0.0978,0.9896,0.8628,0.021,0.0,0.1724,0.1667,0.2083,0.0475,0.0918,0.1106,0.0,0.0,0.1041,0.0942,0.9896,0.8591,0.021,0.0,0.1724,0.1667,0.2083,0.0472,0.0855,0.10800000000000001,0.0,0.0,reg oper account,block of flats,0.0949,Panel,0,0.0,0.0,0.0,0.0,-388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.43893333333333334,0.035633333333333336,0.3333333333333333,12.318054256314312,9.354536950420954,0.7594167679222357,-14256.0,-0.1056,39.73698630136986,52.05504055768417,12581.0,6988.0,9946,14116.0,-5593.0,-2635.0,1535.0,2958.0,7128.0,4170.0,1.0,,,,
240198,0,Cash loans,0,0,1,,270000.0,521280.0,31630.5,450000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.00702,-10607,-1338.0,-47.0,-948,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Bank,,0.6127269518456179,0.4048783643353997,0.0557,,0.9896,,,0.12,0.1034,0.3333,,,,0.0448,,0.0029,0.0567,,0.9896,,,0.1208,0.1034,0.3333,,,,0.0466,,0.0031,0.0562,,0.9896,,,0.12,0.1034,0.3333,,,,0.0456,,0.003,,block of flats,0.0586,,0,0.0,0.0,0.0,0.0,-942.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.9306666666666668,0.11715,1.6666666666666667,16.480295916915637,14.226774790155071,0.8632596685082873,-71280.0,-0.264,29.06027397260274,45.54056988951838,9269.0,10560.0,9659,9665.0,1291.0,390.0,396.0,-901.0,-895.0,6.0,2.0,,,,
244597,1,Cash loans,0,0,1,,247500.0,900000.0,45954.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008575,-13472,-2951.0,-3566.0,-3566,,1,1,1,1,0,0,,2.0,2,2,MONDAY,9,0,1,1,0,1,1,Business Entity Type 3,0.2765129844985019,0.7421542952274033,,0.0299,0.0415,0.9732,,,0.0,0.069,0.125,,0.0237,,,,,0.0305,0.043,0.9732,,,0.0,0.069,0.125,,0.0242,,,,,0.0302,0.0415,0.9732,,,0.0,0.069,0.125,,0.0241,,,,,,block of flats,0.0204,"Stone, brick",0,0.0,0.0,0.0,0.0,-2158.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.6363636363636362,0.18567272727272727,3.6363636363636362,19.584802193497847,19.584802193497847,1.0,0.0,0.0,36.90958904109589,56.494391234593735,10521.0,9906.0,9906,11314.0,-615.0,-615.0,793.0,0.0,1408.0,1408.0,2.0,,,,
244821,1,Cash loans,1,0,0,,157500.0,1456587.0,48136.5,1305000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-18967,-1174.0,-291.0,-2180,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,Construction,,0.2925825207094372,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,1.0,1.0,-773.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,9.248171428571428,0.3056285714285714,8.285714285714286,30.259512012713845,27.110404786388706,0.8959300062406159,-151587.0,-0.9624571428571429,51.964383561643835,82.22389557435768,17793.0,18676.0,16787,18194.0,883.0,-1006.0,401.0,-1889.0,-482.0,1407.0,2.0,,,,
251438,0,Cash loans,0,1,1,,157500.0,729792.0,37390.5,630000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.072508,-21090,-1057.0,-1009.0,-3871,4.0,1,1,0,1,0,0,Laborers,1.0,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.6480763281985973,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,4.6336,0.2374,4.0,19.51811288963774,16.849199663016005,0.8632596685082873,-99792.0,-0.6336,57.78082191780822,77.29893480744596,20033.0,20081.0,17219,20794.0,48.0,-2814.0,761.0,-2862.0,713.0,3575.0,1.0,,,,
254948,0,Cash loans,0,0,0,1.0,157500.0,990000.0,29074.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-17251,-5431.0,-7146.0,-794,,1,1,1,1,1,0,Sales staff,3.0,1,1,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.3754987861575103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.285714285714286,0.1846,6.285714285714286,34.05045658566785,34.05045658566785,1.0,0.0,0.0,47.26301369863014,81.31347028429799,11820.0,10105.0,16457,15244.0,-1715.0,4637.0,3424.0,6352.0,5139.0,-1213.0,2.0,157500.0,990000.0,29074.5,990000.0
260827,0,Cash loans,1,0,1,1.0,292500.0,781920.0,57028.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-13371,-2161.0,-3273.0,-4484,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,,0.5963970611148146,0.5334816299804352,0.0381,0.0332,0.9732,0.6328,0.0064,0.0,0.1379,0.1667,0.0417,0.0198,0.0286,0.0309,0.0116,0.032,0.0389,0.0344,0.9732,0.6472,0.0064,0.0,0.1379,0.1667,0.0417,0.0202,0.0312,0.0322,0.0117,0.0339,0.0385,0.0332,0.9732,0.6377,0.0064,0.0,0.1379,0.1667,0.0417,0.0201,0.0291,0.0314,0.0116,0.0326,reg oper account,block of flats,0.0347,"Stone, brick",0,3.0,0.0,3.0,0.0,-536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.673230769230769,0.19496923076923076,2.3076923076923075,13.71103921723349,11.836187169573108,0.8632596685082873,-106920.0,-0.36553846153846153,36.632876712328766,50.34391592956226,11210.0,10098.0,8887,12835.0,-1112.0,-2323.0,1625.0,-1211.0,2737.0,3948.0,2.0,292500.0,781920.0,57028.5,675000.0
269311,0,Cash loans,0,1,0,,54000.0,52128.0,5602.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15908,-9099.0,-4477.0,-4467,30.0,1,1,1,1,1,0,High skill tech staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Government,0.3833609337110475,0.7449937221249545,0.4830501881366946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-2071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.9653333333333334,0.10375,0.8333333333333334,9.304417670682732,8.032128514056225,0.8632596685082873,-7128.0,-0.132,43.583561643835615,52.88797931451835,6809.0,11431.0,11441,13837.0,4622.0,4632.0,7028.0,10.0,2406.0,2396.0,2.0,,,,
269390,0,Cash loans,1,0,1,,202500.0,302206.5,15430.5,229500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17257,-897.0,-560.0,-779,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.4456145459552059,0.13937578009978951,0.1227,0.0812,0.9985,0.9796,0.064,0.12,0.1034,0.375,0.4167,0.1219,0.1,0.1288,0.0,0.0,0.125,0.0842,0.9985,0.9804,0.0646,0.1208,0.1034,0.375,0.4167,0.1247,0.1093,0.1342,0.0,0.0,0.1239,0.0812,0.9985,0.9799,0.0644,0.12,0.1034,0.375,0.4167,0.1241,0.1018,0.1311,0.0,0.0,reg oper account,block of flats,0.1363,Panel,0,3.0,0.0,3.0,0.0,-678.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0,1.4923777777777778,0.0762,1.1333333333333333,19.58501020705745,14.873140857392826,0.7594145063061185,-72706.5,-0.35904444444444444,47.27945205479452,66.86446226185197,16360.0,16697.0,16478,16579.0,337.0,118.0,219.0,-219.0,-118.0,101.0,2.0,,,,
269731,0,Cash loans,0,0,1,,81000.0,360000.0,23566.5,360000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.010032,-9796,-292.0,-5995.0,-1571,,1,1,1,1,0,0,Core staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Restaurant,0.4571876610169667,0.5309976457063713,,0.1196,0.0933,0.9876,0.83,,0.0,0.069,0.1667,0.2083,0.0316,0.0975,0.083,,0.0577,0.1218,0.0968,0.9876,0.8367,,0.0,0.069,0.1667,0.2083,0.0323,0.1065,0.0865,,0.0611,0.1207,0.0933,0.9876,0.8323,,0.0,0.069,0.1667,0.2083,0.0321,0.0992,0.0845,,0.0589,reg oper account,block of flats,0.092,"Stone, brick",0,2.0,1.0,2.0,1.0,-671.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.444444444444445,0.29094444444444445,4.444444444444445,15.275921329005156,15.275921329005156,1.0,0.0,0.0,26.838356164383562,42.11427749338872,9504.0,3801.0,8225,9125.0,-5703.0,-1279.0,-379.0,4424.0,5324.0,900.0,1.0,,,,
284122,0,Cash loans,0,0,1,,202500.0,545040.0,26640.0,450000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.008575,-17588,-1436.0,-1331.0,-1120,,1,1,0,1,1,0,Cooking staff,1.0,2,2,TUESDAY,18,0,0,0,0,1,1,Self-employed,0.7053551553372706,0.35888541785045763,0.0005272652387098817,0.0165,,0.9717,,,0.0,0.069,0.0417,,,,0.0122,,,0.0168,,0.9717,,,0.0,0.069,0.0417,,,,0.0127,,,0.0167,,0.9717,,,0.0,0.069,0.0417,,,,0.0124,,,,block of flats,0.0096,"Stone, brick",0,0.0,0.0,0.0,0.0,-272.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6915555555555555,0.13155555555555556,2.2222222222222223,20.45945945945946,16.89189189189189,0.8256274768824307,-95040.0,-0.4693333333333333,48.18630136986302,68.64576082932248,16152.0,16257.0,16468,17316.0,105.0,316.0,1164.0,211.0,1059.0,848.0,1.0,,,,
291398,0,Cash loans,1,0,1,,225000.0,760225.5,32337.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003122,-21090,,-5579.0,-4550,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,14,0,0,0,0,0,0,XNA,,0.7560554611750261,0.3077366963789207,0.2041,0.0,0.9876,,,0.24,0.1034,0.4583,,0.0,,0.1913,,0.1756,0.20800000000000002,0.0,0.9876,,,0.2417,0.1034,0.4583,,0.0,,0.1994,,0.1859,0.2061,0.0,0.9876,,,0.24,0.1034,0.4583,,0.0,,0.1948,,0.1793,,block of flats,0.1887,"Stone, brick",0,2.0,0.0,1.0,0.0,-473.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.37878,0.14372,3.02,23.509462844419705,21.013080990815475,0.893813743422182,-80725.5,-0.35878,57.78082191780822,81.29028476222793,,15511.0,16540,20617.0,,,,1029.0,5106.0,4077.0,2.0,,,,
293162,0,Revolving loans,0,0,1,1.0,202500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.018209,-8722,-785.0,-595.0,-1379,,1,1,0,1,1,0,Sales staff,3.0,3,3,THURSDAY,8,0,0,0,0,0,0,Self-employed,0.5537506931410933,0.7148189828278055,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.8888888888888888,0.044444444444444446,0.8888888888888888,20.0,20.0,1.0,0.0,0.0,23.895890410958906,43.895890410958906,7937.0,8127.0,7343,8363.0,190.0,-594.0,426.0,-784.0,236.0,1020.0,2.0,202500.0,180000.0,9000.0,180000.0
294386,0,Cash loans,0,0,1,,112500.0,573408.0,25389.0,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-18380,-2618.0,-4830.0,-1869,,1,1,0,1,0,1,Managers,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.8366304157316627,0.5825972229913853,0.5082869913916046,0.1299,0.1364,0.9806,0.7348,0.0165,0.0,0.2759,0.1667,0.2083,0.0899,,0.1004,,0.0753,0.1324,0.1415,0.9806,0.7452,0.0166,0.0,0.2759,0.1667,0.2083,0.0919,,0.1046,,0.0797,0.1312,0.1364,0.9806,0.7383,0.0166,0.0,0.2759,0.1667,0.2083,0.0914,,0.1022,,0.0768,reg oper spec account,block of flats,0.1043,"Stone, brick",0,0.0,0.0,0.0,0.0,-2347.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.09696,0.22568,4.4,22.584898971995745,19.496632399858207,0.8632596685082873,-78408.0,-0.69696,50.35616438356164,72.94106335555739,15762.0,13550.0,16511,16033.0,-2212.0,749.0,271.0,2961.0,2483.0,-478.0,2.0,,,,
294728,0,Cash loans,1,0,1,2.0,45000.0,272578.5,14044.5,207000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.031329,-13192,-5437.0,-2374.0,-4604,,1,1,0,1,0,0,Low-skill Laborers,4.0,2,2,TUESDAY,12,0,0,0,0,1,1,Agriculture,,0.18483176632893286,0.7136313997323308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,6.0573,0.3121,4.6,19.408202499198975,14.738865748157641,0.7594142604790913,-65578.5,-1.4573,36.14246575342466,55.55066825262364,7755.0,10818.0,8588,13192.0,3063.0,833.0,5437.0,-2230.0,2374.0,4604.0,2.0,22500.0,136289.25,7022.25,103500.0
298758,0,Cash loans,0,0,1,,171000.0,1227901.5,46768.5,1129500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.00823,-22444,,-10714.0,-4314,,1,0,0,1,0,0,,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,XNA,,0.6891717367557492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-668.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,7.1807105263157895,0.2735,6.605263157894737,26.254883094390454,24.150870778408546,0.9198620573392898,-98401.5,-0.5754473684210526,61.49041095890411,87.74529405329456,,11730.0,18130,21776.0,,,,6400.0,10046.0,3646.0,2.0,,,,
