SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
174082,0,Cash loans,F,N,Y,0,135000.0,673875.0,19831.5,562500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018801,-23100,365243,-7360.0,-4137,,1,0,0,1,1,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,,,0.2227,0.1614,0.9816,0.7484,0.0926,0.24,0.2069,0.3333,0.375,0.1485,0.1816,0.2309,0.0,0.0,0.2269,0.1675,0.9816,0.7583,0.0934,0.2417,0.2069,0.3333,0.375,0.1518,0.1983,0.2406,0.0,0.0,0.2248,0.1614,0.9816,0.7518,0.0932,0.24,0.2069,0.3333,0.375,0.151,0.1847,0.235,0.0,0.0,reg oper spec account,block of flats,0.233,Panel,No,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
290131,0,Revolving loans,F,N,Y,0,67500.0,135000.0,6750.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23085,365243,-1428.0,-4579,,1,0,0,1,1,0,,2.0,3,3,TUESDAY,12,0,0,0,0,0,0,XNA,,0.033521331548010694,,0.0124,0.0,0.9677,0.5579999999999999,0.0023,0.0,0.069,0.0417,0.0833,0.0227,0.0101,0.0155,0.0,0.0,0.0126,0.0,0.9677,0.5753,0.0023,0.0,0.069,0.0417,0.0833,0.0232,0.011000000000000001,0.0162,0.0,0.0,0.0125,0.0,0.9677,0.5639,0.0023,0.0,0.069,0.0417,0.0833,0.0231,0.0103,0.0158,0.0,0.0,reg oper account,block of flats,0.0134,"Stone, brick",Yes,0.0,0.0,0.0,0.0,-452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
448910,0,Cash loans,F,N,Y,0,67500.0,143910.0,14364.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23085,365243,-1428.0,-4579,,1,0,0,1,1,0,,2.0,3,3,TUESDAY,12,0,0,0,0,0,0,XNA,,,,0.0124,0.0,0.9677,0.5579999999999999,0.0023,0.0,0.069,0.0417,0.0833,0.0227,0.0101,0.0155,0.0,0.0,0.0126,0.0,0.9677,0.5753,0.0023,0.0,0.069,0.0417,0.0833,0.0232,0.011000000000000001,0.0162,0.0,0.0,0.0125,0.0,0.9677,0.5639,0.0023,0.0,0.069,0.0417,0.0833,0.0231,0.0103,0.0158,0.0,0.0,reg oper account,block of flats,0.0134,"Stone, brick",Yes,0.0,0.0,0.0,0.0,-452.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
283656,0,Cash loans,F,Y,Y,0,135000.0,808650.0,26086.5,675000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-23070,365243,-3646.0,-3961,20.0,1,0,0,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
425714,0,Revolving loans,F,Y,Y,0,135000.0,405000.0,20250.0,405000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-23070,365243,-3646.0,-3961,20.0,1,0,0,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.6450931175490381,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
375729,0,Cash loans,F,N,Y,0,112500.0,163201.5,11358.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00702,-23032,365243,-5031.0,-4005,,1,0,0,1,1,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,,0.6528965519806539,0.0775,,0.9781,,,,0.1655,0.1667,,,,0.0422,,0.0622,0.0672,,0.9737,,,,0.1379,0.1667,,,,0.0354,,0.0615,0.0749,,0.9786,,,,0.1379,0.1667,,,,0.0412,,0.0627,,block of flats,0.052000000000000005,"Stone, brick",No,0.0,0.0,0.0,0.0,-58.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
417780,0,Revolving loans,F,N,Y,0,112500.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00702,-23032,365243,-5031.0,-4005,,1,0,0,1,1,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.6758102527268129,0.6528965519806539,0.0775,,0.9781,,,,0.1655,0.1667,,,,0.0422,,0.0622,0.0672,,0.9737,,,,0.1379,0.1667,,,,0.0354,,0.0615,0.0749,,0.9786,,,,0.1379,0.1667,,,,0.0412,,0.0627,,block of flats,0.052000000000000005,"Stone, brick",No,0.0,0.0,0.0,0.0,-58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
139526,0,Cash loans,F,N,Y,0,67500.0,450000.0,17095.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,-22953,365243,-12304.0,-4225,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,,,0.1794,0.2035,0.9836,0.7756,0.0254,0.0,0.4138,0.1667,0.2083,,0.1463,0.1539,0.0,0.0,0.1828,0.2112,0.9836,0.7844,0.0256,0.0,0.4138,0.1667,0.2083,,0.1598,0.1604,0.0,0.0,0.1811,0.2035,0.9836,0.7786,0.0255,0.0,0.4138,0.1667,0.2083,,0.1488,0.1567,0.0,0.0,reg oper spec account,block of flats,0.1349,"Stone, brick",No,0.0,0.0,0.0,0.0,-739.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
214602,0,Revolving loans,F,N,Y,0,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,-22953,365243,-12304.0,-4225,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.2653117484731741,,0.1794,0.2035,0.9836,0.7756,0.0254,0.0,0.4138,0.1667,0.2083,,0.1463,0.1539,0.0,0.0,0.1828,0.2112,0.9836,0.7844,0.0256,0.0,0.4138,0.1667,0.2083,,0.1598,0.1604,0.0,0.0,0.1811,0.2035,0.9836,0.7786,0.0255,0.0,0.4138,0.1667,0.2083,,0.1488,0.1567,0.0,0.0,reg oper spec account,block of flats,0.1349,"Stone, brick",No,0.0,0.0,0.0,0.0,-739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
151181,1,Revolving loans,F,N,Y,0,81000.0,202500.0,10125.0,202500.0,Family,Pensioner,Higher education,Widow,House / apartment,0.019689,-22920,365243,-14998.0,-4982,,1,0,0,1,0,0,,1.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.2027087521000192,0.7295666907060153,0.0082,0.0,0.9603,0.456,,0.0,0.069,0.0417,,0.0076,,0.0074,,0.0,0.0084,0.0,0.9603,0.4773,,0.0,0.069,0.0417,,0.0077,,0.0078,,0.0,0.0083,0.0,0.9603,0.4633,,0.0,0.069,0.0417,,0.0077,,0.0076,,0.0,not specified,block of flats,0.008,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
185324,1,Cash loans,F,N,Y,0,81000.0,142200.0,8068.5,112500.0,Family,Pensioner,Higher education,Widow,House / apartment,0.019689,-22920,365243,-14998.0,-4982,,1,0,0,1,0,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,,0.7295666907060153,0.0082,0.0,0.9603,0.456,,0.0,0.069,0.0417,,0.0076,,0.0074,,0.0,0.0084,0.0,0.9603,0.4773,,0.0,0.069,0.0417,,0.0077,,0.0078,,0.0,0.0083,0.0,0.9603,0.4633,,0.0,0.069,0.0417,,0.0077,,0.0076,,0.0,not specified,block of flats,0.008,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
161384,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Family,Pensioner,Higher education,Single / not married,House / apartment,0.02461,-22911,365243,-13371.0,-4287,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6962468006796975,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,9.0,2.0,-1908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
341277,0,Cash loans,F,N,Y,0,90000.0,675000.0,22437.0,675000.0,Family,Pensioner,Higher education,Single / not married,House / apartment,0.02461,-22911,365243,-13371.0,-4287,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,13.0,2.0,-1908.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
317225,0,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.030755,-22886,365243,-4858.0,-4085,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.4814284529808036,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
340307,0,Cash loans,F,N,Y,0,67500.0,112068.0,11214.0,99000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.030755,-22886,365243,-4858.0,-4085,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
104116,1,Cash loans,F,N,Y,0,65025.0,148500.0,10093.5,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-22881,365243,-709.0,-5252,,1,0,0,1,0,0,,2.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447577,0,Revolving loans,F,N,Y,0,65025.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-22881,365243,-709.0,-5252,,1,0,0,1,0,0,,2.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,0.3923218607798322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
197797,0,Revolving loans,F,N,Y,0,85500.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22773,365243,-12327.0,-4431,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.7087810857959449,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
348844,0,Cash loans,F,N,Y,0,85500.0,808650.0,23305.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22773,365243,-12327.0,-4431,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1544.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
315851,0,Cash loans,F,N,N,0,99000.0,278613.0,16123.5,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22752,365243,-10292.0,-4314,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,,0.7570690154522959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
323446,0,Revolving loans,F,N,N,0,99000.0,315000.0,15750.0,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22752,365243,-10292.0,-4314,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.4636239400205486,0.7570690154522959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
136991,0,Revolving loans,F,Y,Y,0,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.010032,-22722,365243,-9221.0,-4328,15.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.14168336825177874,0.8004513396487078,0.0309,0.0566,0.9702,,,0.0,0.1034,0.125,,,,0.0341,,0.0732,0.0315,0.0587,0.9702,,,0.0,0.1034,0.125,,,,0.0356,,0.0775,0.0312,0.0566,0.9702,,,0.0,0.1034,0.125,,,,0.0348,,0.0747,,block of flats,0.0428,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
252794,0,Cash loans,F,Y,Y,0,135000.0,656811.0,35122.5,567000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.010032,-22722,365243,-9221.0,-4328,15.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,,0.8004513396487078,0.0309,0.0566,0.9702,,,0.0,0.1034,0.125,,,,0.0341,,0.0732,0.0315,0.0587,0.9702,,,0.0,0.1034,0.125,,,,0.0356,,0.0775,0.0312,0.0566,0.9702,,,0.0,0.1034,0.125,,,,0.0348,,0.0747,,block of flats,0.0428,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175887,0,Revolving loans,F,N,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-22670,365243,-5326.0,-4014,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.4620038177110928,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
373870,0,Cash loans,F,N,Y,0,135000.0,990000.0,39393.0,990000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-22670,365243,-5326.0,-4014,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-597.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
384016,0,Cash loans,F,Y,Y,0,112500.0,770292.0,30141.0,688500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-22636,-1682,-12248.0,-4698,18.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Government,,,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-577.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
411563,0,Revolving loans,F,Y,Y,0,112500.0,247500.0,12375.0,247500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-22636,-1682,-12248.0,-4698,18.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,13,0,0,0,0,1,1,Government,,0.6794883361497401,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-577.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
264840,1,Revolving loans,F,N,Y,0,135000.0,270000.0,13500.0,270000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755,-22610,365243,-13519.0,-4074,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.6885671342098876,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-1881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432466,0,Cash loans,F,N,Y,0,135000.0,808650.0,23773.5,675000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755,-22610,365243,-13519.0,-4074,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-1881.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110620,0,Revolving loans,F,Y,Y,0,135000.0,337500.0,16875.0,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22571,365243,-13550.0,-4091,8.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.341078674741716,0.8327850252992314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
288560,0,Cash loans,F,Y,Y,0,135000.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22571,365243,-13550.0,-4091,8.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,,0.8327850252992314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
222570,0,Cash loans,F,N,Y,0,202500.0,258768.0,11529.0,216000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.019689,-22563,365243,-1707.0,-4746,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,,,0.0619,,0.9796,,,0.0,0.1379,0.1667,,0.0108,,0.0512,,0.0,0.063,,0.9796,,,0.0,0.1379,0.1667,,0.011000000000000001,,0.0534,,0.0,0.0625,,0.9796,,,0.0,0.1379,0.1667,,0.0109,,0.0522,,0.0,,block of flats,0.045,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
283830,0,Revolving loans,F,N,Y,0,202500.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.019689,-22563,365243,-1707.0,-4746,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6140493163298559,,0.0619,,0.9796,,,0.0,0.1379,0.1667,,0.0108,,0.0512,,0.0,0.063,,0.9796,,,0.0,0.1379,0.1667,,0.011000000000000001,,0.0534,,0.0,0.0625,,0.9796,,,0.0,0.1379,0.1667,,0.0109,,0.0522,,0.0,,block of flats,0.045,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100706,0,Cash loans,F,N,Y,0,180000.0,533668.5,22738.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.0105,-22460,365243,-1746.0,-4617,,1,0,0,1,0,0,,1.0,3,3,MONDAY,13,0,0,0,0,0,0,XNA,,,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
360845,0,Revolving loans,F,N,Y,0,180000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.0105,-22460,365243,-1746.0,-4617,,1,0,0,1,0,0,,1.0,3,3,MONDAY,13,0,0,0,0,0,0,XNA,,0.4809917190082612,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
