SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
184639,1,Cash loans,1,0,1,,90000.0,867951.0,25375.5,724500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-19596,-136.0,-9635.0,-889,,1,1,0,1,0,0,Cleaning staff,2.0,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.3166649673176718,,0.0732,0.0421,0.9871,0.8232,,0.08,0.069,0.3333,0.375,0.0,0.0588,0.0758,0.0039,0.0253,0.0746,0.0437,0.9871,0.8301,,0.0806,0.069,0.3333,0.375,0.0,0.0643,0.079,0.0039,0.0268,0.0739,0.0421,0.9871,0.8256,,0.08,0.069,0.3333,0.375,0.0,0.0599,0.0772,0.0039,0.0258,reg oper account,block of flats,0.0596,Panel,0,5.0,2.0,5.0,2.0,-233.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9.6439,0.28195,8.05,34.20429154105338,28.551161553466926,0.8347245409015025,-143451.0,-1.5939,20622.128746231603,19460.0,9961.0,18707,19363.0,-9499.0,-753.0,-97.0,8746.0,9402.0,656.0,2.0,45000.0,,,,,,0.3166649673176718,0.3166649673176718,0.151245641298076,,,,,,0.00694019187589304,45000.0,0.029236097429463183,20.00000000000001,4,,157500.0,0.2819468672570305,,,0.011890181669728515,1.713235294117647
186183,1,Cash loans,0,0,0,,49500.0,161730.0,8464.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-9491,-430.0,-406.0,-2183,,1,1,1,1,0,0,Medicine staff,1.0,3,3,WEDNESDAY,9,0,0,0,0,1,1,Medicine,0.13105409194203746,0.02833812833075224,0.25396280933631177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-236.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.267272727272727,0.171,2.727272727272727,19.106858054226475,15.94896331738437,0.8347245409015025,-26730.0,-0.54,10064.205741626794,9061.0,9085.0,7308,9255.0,24.0,-1753.0,194.0,-1777.0,170.0,1947.0,1.0,49500.0,,,,,0.0009431741099177258,0.4133550296091015,0.1377850098697005,0.11296283951736884,-0.15124684572502656,-0.356678772947597,0.10271596361128522,-0.22562468100555952,-0.12290871739427431,0.04530607944368349,49500.0,0.05233722871452421,20.00000000000001,4,,135000.0,0.17099654552433285,,,0.024865662206300706,0.5488372093023256
186552,1,Cash loans,0,0,1,,225000.0,906372.0,32683.5,765000.0,Family,Working,Higher education,Separated,House / apartment,0.019101,-22121,-2099.0,-7979.0,-4686,,1,1,0,1,0,0,Accountants,1.0,2,2,TUESDAY,14,0,0,0,0,1,1,Other,0.8488712812259072,0.7058294185801632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,2.0,3.0,0.0,-3021.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.02832,0.14526,3.4,27.73179127082473,23.406305934186975,0.8440243079000675,-141372.0,-0.62832,22952.953738124743,20022.0,14142.0,17435,19100.0,-5880.0,-2587.0,-922.0,3293.0,4958.0,1665.0,1.0,225000.0,,,,,,1.5547006998060704,0.7773503499030352,0.10114587107036023,,,0.14304186264574392,,,0.09488721124723114,225000.0,0.036059697342812884,20.00000000000001,4,,157500.0,0.14525935440286933,,,0.1365670629718367,1.4392567889471177
190399,1,Revolving loans,0,0,1,2.0,90000.0,135000.0,6750.0,180000.0,Other_B,Commercial associate,Higher education,Married,House / apartment,0.008625,-10017,-1911.0,-4882.0,-1308,,1,1,0,1,0,0,HR staff,4.0,2,2,TUESDAY,10,0,0,0,0,0,0,Housing,,0.019017840007967003,0.05803230877897029,,0.0635,0.9881,,,0.08,0.069,0.3333,,,,0.0765,,0.0,,0.0658,0.9881,,,0.0806,0.069,0.3333,,,,0.0797,,0.0,,0.0635,0.9881,,,0.08,0.069,0.3333,,,,0.0779,,0.0,,block of flats,0.0602,Panel,0,5.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.075,2.0,20.0,26.666666666666668,1.3333333333333333,45000.0,0.5,10617.0,8106.0,5135.0,8709,10017.0,-2971.0,603.0,1911.0,3574.0,4882.0,1308.0,2.0,45000.0,45000.0,67500.0,3375.0,90000.0,,0.07705014878693729,0.038525074393468646,0.027587395432367212,,,,-0.039014468771003286,,0.19077568134171907,22500.0,0.05,0.0,4,30000.0,135000.0,0.07499916667592582,,,-0.0,-0.0
195619,1,Cash loans,1,0,1,,135000.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-10238,-342.0,-1974.0,-2884,,1,1,1,1,1,0,Sales staff,2.0,3,3,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.4560307073152848,0.25670557243930026,0.0045,0.0,0.9528,0.354,0.0,0.0,0.0,0.0,0.0,0.0009,0.0029,0.0026,0.0,0.0,0.0021,0.0,0.9528,0.3793,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0022,0.0,0.0,0.0052,0.0,0.9528,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0022,0.0,0.0,not specified,block of flats,0.0017,Wooden,0,4.0,1.0,4.0,0.0,-776.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.1631,3.3333333333333335,20.437359493153483,20.437359493153483,1.0,0.0,0.0,10851.120784794604,9896.0,8264.0,7354,9462.0,-1632.0,-2542.0,-434.0,-910.0,1198.0,2108.0,2.0,67500.0,,,,,,0.7127362797545851,0.35636813987729254,0.14094415453173187,,,,0.19932513487598452,,0.033404961906622385,67500.0,0.04893,20.00000000000001,6,,157500.0,0.16309879186080103,,,0.07579605391678063,2.2690058479532165
205308,1,Cash loans,1,1,1,,157500.0,384048.0,18031.5,270000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010032,-21101,-7414.0,-9061.0,-4554,17.0,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,8,0,0,0,0,0,0,Medicine,,0.20316504536355096,0.2353105173615833,0.3,0.1982,0.9876,0.83,0.107,0.28,0.2414,0.375,0.0417,0.0268,0.2438,0.3237,0.0039,0.0,0.3057,0.2056,0.9876,0.8367,0.10800000000000001,0.282,0.2414,0.375,0.0417,0.0274,0.2663,0.3372,0.0039,0.0,0.3029,0.1982,0.9876,0.8323,0.1077,0.28,0.2414,0.375,0.0417,0.0273,0.248,0.3295,0.0039,0.0,org spec account,block of flats,0.3133,Panel,0,1.0,1.0,1.0,1.0,-289.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.4384,0.11448571428571429,1.7142857142857142,21.298727227352135,14.973795857249813,0.703037120359955,-114048.0,-0.7241142857142857,21739.961816820563,13687.0,12040.0,16547,20812.0,-1647.0,2860.0,7125.0,4507.0,8772.0,4265.0,1.0,157500.0,,,,,,0.4384755627251342,0.2192377813625671,0.02273028123425094,,,,-0.03214547199803233,,0.3513577555566087,157500.0,0.04695116235470566,20.00000000000001,5,,135000.0,0.11448498739690542,-0.0008056490213733947,-0.0022929592662530346,0.01369603336334771,0.03898030752630159
206986,1,Cash loans,1,1,0,1.0,126000.0,532345.5,42187.5,481500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.020713,-16990,-5175.0,-6921.0,-525,16.0,1,1,0,1,1,0,Drivers,3.0,3,3,FRIDAY,17,0,0,0,0,1,1,Business Entity Type 1,,0.3437917862373299,0.178760465484575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1870.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,4.224964285714286,0.33482142857142855,3.8214285714285716,12.61856,11.413333333333334,0.9044877809618002,-50845.5,-0.4035357142857143,17368.5568,11815.0,10069.0,16465,15120.0,-1746.0,4650.0,3305.0,6396.0,5051.0,-1345.0,2.0,63000.0,126000.0,532345.5,42187.5,481500.0,,0.5225522517219049,0.26127612586095245,0.11669476601244522,,,,0.16503132075275492,,0.3045909358446145,42000.0,0.07924834529455024,20.00000000000001,5,63000.0,157500.0,0.33481877127959303,-0.0009417304296645085,-0.0030917874396135265,0.11006474396703944,0.36135265700483093
210297,1,Cash loans,0,1,1,,180000.0,675000.0,45108.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-16821,-1449.0,-1067.0,-364,7.0,1,1,0,1,1,0,Accountants,2.0,1,1,FRIDAY,14,0,0,0,0,0,0,Other,0.5980289106554657,0.6785589566421361,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,1.0,5.0,0.0,-986.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.2506,3.75,14.964086193136472,14.964086193136472,1.0,0.0,0.0,17269.922585794095,15372.0,15754.0,16457,15835.0,382.0,1085.0,463.0,703.0,81.0,-622.0,2.0,90000.0,,,,,0.20333523456694838,1.7776630275366498,0.5925543425122166,0.08886845710756722,-0.5816052062257183,-0.4205451142523776,-0.08053004598667035,0.1774837964030881,0.09695375041641774,0.08614232209737828,90000.0,0.06682666666666667,20.00000000000001,6,,157500.0,0.2505986077855123,-0.0004161464835622139,-0.004830917874396135,0.058617204684620415,0.6804692891649413
212062,1,Cash loans,0,0,1,,427500.0,1065433.5,45270.0,913500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-14026,-2430.0,-1834.0,-1834,,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,,0.6038486021938008,0.34741822720026416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-759.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.492242105263158,0.10589473684210526,2.136842105263158,23.535089463220675,20.178926441351887,0.8573974818700557,-151933.5,-0.3554,14732.05268389662,11596.0,12192.0,12192,13267.0,596.0,596.0,1671.0,0.0,1075.0,1075.0,2.0,213750.0,,,,,,0.9512668293940649,0.47563341469703246,0.181323657060139,,,,0.2564303749935366,,0.1732496791672608,213750.0,0.04248974713109734,20.00000000000001,4,,144000.0,0.10589448913569793,,,0.054113788678169114,0.31234567901234567
212573,1,Cash loans,1,0,0,,247500.0,379237.5,23044.5,288000.0,Children,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.031329,-11271,-2644.0,-319.0,-3721,,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.2422143612708559,0.6939805816179878,0.1940678276718812,0.3124,0.0,0.9990000000000001,0.9864,0.1451,0.16,0.069,0.7083,0.75,0.085,0.2143,0.293,0.1853,0.2576,0.3183,0.0,0.9990000000000001,0.9869,0.1464,0.1611,0.069,0.7083,0.75,0.087,0.2342,0.3053,0.1868,0.2727,0.3154,0.0,0.9990000000000001,0.9866,0.146,0.16,0.069,0.7083,0.75,0.0865,0.218,0.2983,0.1863,0.263,not specified,block of flats,0.3658,Monolithic,0,2.0,1.0,2.0,1.0,-732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.5322727272727272,0.0931090909090909,1.1636363636363636,16.456746729154464,12.497559070494043,0.7594185701572234,-91237.5,-0.36863636363636365,11764.702401874634,8627.0,10952.0,7550,10539.0,2325.0,-1077.0,1912.0,-3402.0,-413.0,2989.0,1.0,247500.0,,,,,0.03262126157564582,1.1302627705607249,0.37675425685357494,0.27577876643616317,-0.645834048019013,0.2576983926752507,-0.4517662203471319,0.4999127539461066,0.04814653359897472,0.23458433147014462,247500.0,0.06076535152773658,20.00000000000001,3,,157500.0,0.09310871471226378,,,0.06494543518764972,0.27685325264750377
216169,1,Cash loans,0,0,1,,112500.0,122521.5,11367.0,99000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-19407,-1878.0,-9161.0,-2821,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.23877022712694626,0.5971924268337128,0.0871,0.0773,0.9771,0.6872,0.0305,0.0,0.1724,0.1667,0.2083,0.0952,0.071,0.0844,0.0,0.0016,0.0725,0.0618,0.9757,0.6798,0.0225,0.0,0.1379,0.1667,0.2083,0.0973,0.0634,0.0718,0.0,0.0,0.08800000000000001,0.0773,0.9771,0.6914,0.0307,0.0,0.1724,0.1667,0.2083,0.0968,0.0723,0.0859,0.0,0.0016,reg oper account,block of flats,0.067,"Stone, brick",0,1.0,0.0,1.0,0.0,-746.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,1.08908,0.10104,0.88,10.77870150435471,8.709422011084719,0.8080214492966541,-23521.5,-0.20908,19730.36104513064,17529.0,10246.0,16586,18661.0,-7283.0,-943.0,1132.0,6340.0,8415.0,2075.0,2.0,56250.0,,,,,,0.835962653960659,0.4179813269803295,0.25344276794045356,,,,-0.3584221997067665,,0.09676920698716958,56250.0,0.09277555367833401,20.00000000000001,4,,148500.0,0.10103910187465,,,0.03843973823877982,0.3972310969116081
217752,1,Cash loans,1,1,1,2.0,157500.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12344,-80.0,-4877.0,-4731,13.0,1,1,0,1,0,0,,4.0,3,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.2591563512947977,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3097142857142856,0.22471428571428573,2.857142857142857,14.728544183089637,12.714558169103624,0.8632596685082873,-71280.0,-0.45257142857142857,12785.856325492688,12264.0,7467.0,7613,12344.0,-4797.0,-4651.0,80.0,146.0,4877.0,4731.0,2.0,78750.0,78750.0,260640.0,17696.25,225000.0,,0.8336029683943074,0.4168014841971537,0.22294388499262094,,,,-0.31529026580471203,,0.0064808813998703824,39375.0,0.0678953729281768,20.00000000000001,5,52500.0,157500.0,0.22471285896597482,-0.001053143227478937,-0.1625,-0.0,-0.0
221896,1,Cash loans,0,0,0,,135000.0,675000.0,26154.0,675000.0,Unaccompanied,Working,Lower secondary,Separated,House / apartment,0.020246,-19739,-1027.0,-7658.0,-3161,,1,1,1,1,0,0,Security staff,1.0,3,3,MONDAY,9,0,0,0,0,0,0,Government,,0.3060829948219872,0.4740512892789932,,,0.9826,,,,0.1379,0.0,,0.0,,0.0028,,,,,0.9826,,,,0.1379,0.0,,0.0,,0.0029,,,,,0.9826,,,,0.1379,0.0,,0.0,,0.0028,,,,block of flats,0.0022,,1,0.0,0.0,0.0,0.0,-758.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.19373333333333334,5.0,25.8086717136958,25.8086717136958,1.0,0.0,0.0,20513.260151410876,18712.0,12081.0,16578,18981.0,-6631.0,-2134.0,269.0,4497.0,6900.0,2403.0,1.0,135000.0,,,,,,0.7801342841009804,0.3900671420504902,0.11877152003488772,,,,-0.167968294457006,,0.05202897816505395,135000.0,0.038746666666666665,20.00000000000001,4,,135000.0,0.19373189828223494,,,0.038401134809260856,0.7380720545277507
223271,1,Cash loans,0,0,0,,225000.0,521280.0,37071.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-17824,-1497.0,-7011.0,-1145,,1,1,1,1,0,0,Sales staff,2.0,3,3,FRIDAY,6,0,0,0,0,0,0,Self-employed,,0.3634565321160417,0.7700870700124128,0.0082,0.0,0.9762,0.6124,0.001,0.0,0.2069,0.1042,0.0417,0.0279,0.0067,0.008,0.0,0.0,0.0084,0.0,0.9717,0.6276,0.001,0.0,0.0345,0.0417,0.0417,0.0286,0.0073,0.0084,0.0,0.0,0.0083,0.0,0.9762,0.6176,0.001,0.0,0.2069,0.1042,0.0417,0.0284,0.0068,0.0082,0.0,0.0,reg oper account,block of flats,0.0068,Wooden,0,4.0,0.0,4.0,0.0,-1108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.3168,0.16476,2.0,14.0616654527798,12.138868657441126,0.8632596685082873,-71280.0,-0.3168,18245.849963583394,16327.0,10813.0,16679,16716.0,-5514.0,352.0,389.0,5866.0,5903.0,37.0,2.0,112500.0,,,,,,1.1335436021284546,0.5667718010642273,0.2875312107840574,,,,-0.40663053789637116,,0.083987881508079,112500.0,0.0711153314917127,20.00000000000001,4,,148500.0,0.16475926773658783,,,0.06216337522441652,0.7401469605878424
225371,1,Cash loans,1,1,1,1.0,180000.0,1762110.0,48456.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15164,-1696.0,-5731.0,-2089,10.0,1,1,1,1,0,0,Laborers,3.0,2,2,SUNDAY,9,0,0,0,0,0,0,Industry: type 9,0.5468426328249242,0.7683909120987933,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,4.0,5.0,3.0,-3237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,9.7895,0.2692,8.75,36.36515601783061,32.5037147102526,0.8938148015731141,-187110.0,-1.0395,16254.954680534918,13468.0,9433.0,13075,11927.0,-4035.0,-393.0,-1541.0,3642.0,2494.0,-1148.0,2.0,90000.0,180000.0,1762110.0,48456.0,1575000.0,0.23766220086339063,1.8808415263352667,0.6269471754450889,0.12285268640048636,-0.7871562606854183,-0.3440597021376801,-0.2215482792738691,0.20278293068724407,-0.01876534858662504,0.11184384067528357,60000.0,0.027498850809540835,20.00000000000001,6,90000.0,180000.0,0.26919850445275306,-0.0006594566077552098,-0.00589622641509434,0.2134661039303614,1.9086084905660377
225386,1,Cash loans,1,1,0,,180000.0,580500.0,24534.0,580500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014519999999999996,-17902,-2296.0,-3511.0,-1433,6.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,11,0,0,0,1,1,0,Self-employed,,0.2298535073078563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-1693.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,3.225,0.1363,3.225,23.661041819515773,23.661041819515773,1.0,0.0,0.0,18611.83125458547,15606.0,14391.0,16469,16209.0,-1215.0,863.0,603.0,2078.0,1818.0,-260.0,2.0,90000.0,,,,,,0.2298535073078563,0.2298535073078563,0.151245641298076,,,,,,0.12825382638811306,90000.0,0.04226356589147287,20.00000000000001,4,,148500.0,0.13629924278198455,-0.00033515808289576583,-0.002613240418118467,0.09457043905708859,0.7373693379790941
226333,1,Cash loans,0,1,1,,202500.0,1442596.5,46665.0,1129500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-14516,-2007.0,-3293.0,-2370,10.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6956359929014844,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-869.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,5.0,7.1239333333333335,0.23044444444444445,5.5777777777777775,30.913886210221794,24.20443587270974,0.7829632194449383,-313096.5,-1.5461555555555555,15443.416586306654,12509.0,11223.0,12146,13647.0,-1286.0,-363.0,1138.0,923.0,2424.0,1501.0,2.0,101250.0,,,,,,1.2003173122159527,0.6001586561079764,0.13502534459264273,,,,0.190954673587016,,0.13826122898870213,101250.0,0.03234792265196817,20.00000000000001,5,,157500.0,0.23044330645280764,-0.0006888950124001103,-0.004982561036372696,0.059864976577569576,0.43298455406078723
228034,1,Revolving loans,0,0,1,,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-9963,-2358.0,-4868.0,-2642,,1,1,0,0,0,0,Sales staff,1.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.2474143970097445,0.4281590429318047,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,4.0,0.0,-2168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.075,1.5,20.0,20.0,1.0,0.0,0.0,10563.0,7605.0,5095.0,7321,7795.0,-2510.0,-284.0,190.0,2226.0,2700.0,474.0,1.0,135000.0,,,,,0.030679303742765562,0.9651846783235547,0.32172822610785157,0.09455571073610168,-0.4703558843040657,-0.10886659245994534,-0.1807446459220602,0.13854780454979915,-0.04219684137226104,0.23667570009033423,135000.0,0.05,20.00000000000001,3,,157500.0,0.07499944444855965,,,0.2176051390143531,0.9194232400339271
