SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,days_fdue-m-fdrw,days_ldue1-m-fdrw,days_ldue-m-fdrw,days_trm-m-fdrw,days_ldue1-m-fdue,days_ldue-m-fdue,days_trm-m-fdue,days_ldue-m-ldue1,days_trm-m-ldue1,days_trm-m-ldue,total_debt,AMT_CREDIT-dby-total_debt,AMT_GOODS_PRICE-dby-total_debt,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-m-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_CREDIT,AMT_APPLICATION-dby-app_AMT_CREDIT,AMT_CREDIT-dby-app_AMT_CREDIT,AMT_GOODS_PRICE-dby-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT,AMT_APPLICATION-m-app_AMT_CREDIT,AMT_CREDIT-m-app_AMT_CREDIT,AMT_GOODS_PRICE-m-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_ANNUITY,AMT_APPLICATION-dby-app_AMT_ANNUITY,AMT_CREDIT-dby-app_AMT_ANNUITY,AMT_GOODS_PRICE-dby-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY,AMT_APPLICATION-m-app_AMT_ANNUITY,AMT_CREDIT-m-app_AMT_ANNUITY,AMT_GOODS_PRICE-m-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_GOODS_PRICE,AMT_APPLICATION-dby-app_AMT_GOODS_PRICE,AMT_CREDIT-dby-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-dby-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE,AMT_APPLICATION-m-app_AMT_GOODS_PRICE,AMT_CREDIT-m-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,cnt_paid,cnt_paid_ratio,cnt_unpaid,amt_paid,amt_unpaid,active,completed,future_payment_1m,future_payment_2m,future_payment_3m,future_payment_4m,future_payment_5m,future_payment_6m,future_payment_7m,future_payment_8m,future_payment_9m,future_payment_10m,future_payment_11m,future_payment_12m,future_payment_13m,future_payment_14m,future_payment_15m,future_payment_16m,future_payment_17m,future_payment_18m,future_payment_19m,future_payment_20m,future_payment_21m,future_payment_22m,future_payment_23m,future_payment_24m,future_payment_25m,future_payment_26m,future_payment_27m,future_payment_28m,future_payment_29m,future_payment_30m,future_payment_31m,future_payment_32m,future_payment_33m,future_payment_34m,future_payment_35m,future_payment_36m,future_payment_37m,future_payment_38m,future_payment_39m,future_payment_40m,future_payment_41m,future_payment_42m,future_payment_43m,future_payment_44m,future_payment_45m,future_payment_46m,future_payment_47m,future_payment_48m,future_payment_49m,future_payment_50m,future_payment_51m,future_payment_52m,future_payment_53m,future_payment_54m,future_payment_55m,future_payment_56m,future_payment_57m,future_payment_58m,future_payment_59m,future_payment_60m,future_payment_61m,future_payment_62m,future_payment_63m,future_payment_64m,future_payment_65m,future_payment_66m,future_payment_67m,future_payment_68m,future_payment_69m,future_payment_70m,future_payment_71m,future_payment_72m,future_payment_73m,future_payment_74m,future_payment_75m,future_payment_76m,future_payment_77m,future_payment_78m,future_payment_79m,future_payment_80m,past_payment_1m,past_payment_2m,past_payment_3m,past_payment_4m,past_payment_5m,past_payment_6m,past_payment_7m,past_payment_8m,past_payment_9m,past_payment_10m,past_payment_11m,past_payment_12m,past_payment_13m,past_payment_14m,past_payment_15m,past_payment_16m,past_payment_17m,past_payment_18m,past_payment_19m,past_payment_20m,past_payment_21m,past_payment_22m,past_payment_23m,past_payment_24m,past_payment_25m,past_payment_26m,past_payment_27m,past_payment_28m,past_payment_29m,past_payment_30m,past_payment_31m,past_payment_32m,past_payment_33m,past_payment_34m,past_payment_35m,past_payment_36m,past_payment_37m,past_payment_38m,past_payment_39m,past_payment_40m,past_payment_41m,past_payment_42m,past_payment_43m,past_payment_44m,past_payment_45m,past_payment_46m,past_payment_47m,past_payment_48m,past_payment_49m,past_payment_50m,past_payment_51m,past_payment_52m,past_payment_53m,past_payment_54m,past_payment_55m,past_payment_56m,past_payment_57m,past_payment_58m,past_payment_59m,past_payment_60m,past_payment_61m,past_payment_62m,past_payment_63m,past_payment_64m,past_payment_65m,past_payment_66m,past_payment_67m,past_payment_68m,past_payment_69m,past_payment_70m,past_payment_71m,past_payment_72m,APP_CREDIT_PERC
2671675,271822,Consumer loans,7046.28,70470.0,63423.0,7047.0,70470.0,WEDNESDAY,8,1,1,0.1089090909090909,,,XAP,Approved,-2898,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,642,Consumer electronics,10.0,low_normal,POS household with interest,,-2864.0,-2594.0,-2654.0,-2621.0,0.0,112500.0,544068.0,26590.5,382500.0,,,,,270.0,210.0,243.0,-60.0,-27.0,33.0,70462.8,0.9000919634189956,1.0001021815766618,1.1111111111111112,0.0626336,0.6264,0.56376,0.6264,-105453.72,-42030.0,-49077.0,-42030.0,0.012951101700522728,0.12952425064513995,0.11657182558062595,0.12952425064513995,-537021.72,-473598.0,-480645.0,-473598.0,-4.7735264,-4.20976,-4.2724,-4.20976,0.26499238449822304,2.650194618378744,2.38517515654087,2.650194618378744,-19544.22,43879.5,36832.5,43879.5,-0.1737264,0.39004,0.3274,0.39004,0.01842164705882353,0.18423529411764705,0.16581176470588235,0.18423529411764705,-375453.72,-312030.0,-319077.0,-312030.0,-3.3373663999999996,-2.7736,-2.83624,-2.7736,10.0,1.0,0.0,70462.8,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046.28,7046.28,7046.28,7046.28,7046.28,7046.28,7046.28,7046.28,7046.28,7046.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112
2448994,274966,Consumer loans,23111.37,114691.5,120748.5,0.0,114691.5,FRIDAY,18,1,1,0.0,,,XAP,Approved,-34,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,1400,Consumer electronics,6.0,middle,POS household with interest,,-4.0,146.0,,,1.0,135000.0,662026.5,23778.0,571500.0,,,,,150.0,,,,,,138668.22,0.870772697594301,0.8270928984305128,0.9498378861849216,0.17119533333333334,0.8495666666666667,0.8944333333333333,0.8495666666666667,-111888.63,-20308.5,-14251.5,-20308.5,0.034910037589129736,0.1732430650434688,0.1823922456276297,0.1732430650434688,-638915.13,-547335.0,-541278.0,-547335.0,-4.732704666666667,-4.054333333333333,-4.0094666666666665,-4.054333333333333,0.9719644208932626,4.823429220287661,5.078160484481454,4.823429220287661,-666.630000000001,90913.5,96970.5,90913.5,-0.0049380000000000075,0.6734333333333333,0.7183,0.6734333333333333,0.040439842519685035,0.20068503937007873,0.21128346456692915,0.20068503937007873,-548388.63,-456808.5,-450751.5,-456808.5,-4.062138,-3.383766666666667,-3.3389,-3.383766666666667,1.0,0.16666666666666666,5.0,23111.37,115556.85,1,0,23111.37,23111.37,23111.37,23111.37,23111.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23111.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9498378861849216
2180209,274966,Revolving loans,22500.0,450000.0,450000.0,,450000.0,FRIDAY,16,1,1,,,,XAP,Approved,-370,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-369.0,-328.0,,,,0.0,135000.0,662026.5,23778.0,571500.0,41.0,,,,,,,,,,0.0,inf,inf,1.0,0.16666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,-112500.0,315000.0,315000.0,315000.0,0.03398655491887409,0.6797310983774819,0.6797310983774819,0.6797310983774819,-639526.5,-212026.5,-212026.5,-212026.5,-4.737233333333333,-1.5705666666666667,-1.5705666666666667,-1.5705666666666667,0.9462528387585163,18.925056775170326,18.925056775170326,18.925056775170326,-1278.0,426222.0,426222.0,426222.0,-0.009466666666666667,3.1572,3.1572,3.1572,0.03937007874015748,0.7874015748031497,0.7874015748031497,0.7874015748031497,-549000.0,-121500.0,-121500.0,-121500.0,-4.066666666666666,-0.9,-0.9,-0.9,0.0,,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2109542,274966,Revolving loans,29250.0,585000.0,585000.0,,585000.0,TUESDAY,17,1,1,,,,XAP,Refused,-429,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,,135000.0,662026.5,23778.0,571500.0,,,,,,,,,,,0.0,inf,inf,1.0,0.21666666666666667,4.333333333333333,4.333333333333333,4.333333333333333,-105750.0,450000.0,450000.0,450000.0,0.04418252139453632,0.8836504278907265,0.8836504278907265,0.8836504278907265,-632776.5,-77026.5,-77026.5,-77026.5,-4.687233333333333,-0.5705666666666667,-0.5705666666666667,-0.5705666666666667,1.230128690386071,24.602573807721424,24.602573807721424,24.602573807721424,5472.0,561222.0,561222.0,561222.0,0.04053333333333333,4.1572,4.1572,4.1572,0.051181102362204724,1.0236220472440944,1.0236220472440944,1.0236220472440944,-542250.0,13500.0,13500.0,13500.0,-4.016666666666667,0.1,0.1,0.1,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2314585,274966,Revolving loans,11250.0,225000.0,225000.0,,225000.0,TUESDAY,18,1,1,,,,XAP,Refused,-443,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,135000.0,662026.5,23778.0,571500.0,,,,,,,,,,,0.0,inf,inf,1.0,0.08333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,-123750.0,90000.0,90000.0,90000.0,0.016993277459437045,0.33986554918874096,0.33986554918874096,0.33986554918874096,-650776.5,-437026.5,-437026.5,-437026.5,-4.820566666666667,-3.237233333333333,-3.237233333333333,-3.237233333333333,0.47312641937925815,9.462528387585163,9.462528387585163,9.462528387585163,-12528.0,201222.0,201222.0,201222.0,-0.0928,1.4905333333333333,1.4905333333333333,1.4905333333333333,0.01968503937007874,0.3937007874015748,0.3937007874015748,0.3937007874015748,-560250.0,-346500.0,-346500.0,-346500.0,-4.15,-2.566666666666667,-2.566666666666667,-2.566666666666667,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1272222,274966,Cash loans,8476.335,90000.0,119619.0,,90000.0,SATURDAY,13,1,1,,,,XNA,Refused,-831,Cash through the bank,SCO,Group of people,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,,135000.0,662026.5,23778.0,571500.0,,,,,,,,,,,203432.03999999998,0.588004721380172,0.4424081870289459,0.7523888345496953,0.06278766666666666,0.6666666666666666,0.8860666666666667,0.6666666666666666,-126523.66500000001,-45000.0,-15381.0,-45000.0,0.01280361888836776,0.13594621967549636,0.18068612057070224,0.13594621967549636,-653550.165,-572026.5,-542407.5,-572026.5,-4.841112333333333,-4.237233333333333,-4.017833333333333,-4.237233333333333,0.35647804693414076,3.785011355034065,5.030658591975776,3.785011355034065,-15301.665,66222.0,95841.0,66222.0,-0.11334566666666668,0.4905333333333333,0.7099333333333333,0.4905333333333333,0.014831732283464565,0.15748031496062992,0.20930708661417322,0.15748031496062992,-563023.665,-481500.0,-451881.0,-481500.0,-4.170545666666667,-3.566666666666667,-3.3472666666666666,-3.566666666666667,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7523888345496953
2441727,274966,Revolving loans,22500.0,0.0,450000.0,,,THURSDAY,14,1,1,,,,XAP,Refused,-847,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,,135000.0,662026.5,23778.0,571500.0,,,,,,,,,,,0.0,inf,,,0.16666666666666666,0.0,3.3333333333333335,,-112500.0,-135000.0,315000.0,,0.03398655491887409,0.0,0.6797310983774819,,-639526.5,-662026.5,-212026.5,,-4.737233333333333,-4.9039,-1.5705666666666667,,0.9462528387585163,0.0,18.925056775170326,,-1278.0,-23778.0,426222.0,,-0.009466666666666667,-0.17613333333333334,3.1572,,0.03937007874015748,0.0,0.7874015748031497,,-549000.0,-571500.0,-121500.0,,-4.066666666666666,-4.233333333333333,-0.9,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1945198,274966,Consumer loans,5774.175,46255.5,47070.0,9000.0,46255.5,WEDNESDAY,17,1,1,0.17481395009484896,,,XAP,Approved,-1156,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,43,Connectivity,12.0,high,POS mobile with interest,,-1125.0,-795.0,-795.0,-445.0,0.0,135000.0,662026.5,23778.0,571500.0,,,,,330.0,330.0,680.0,0.0,350.0,350.0,69290.1,0.6793178246242969,0.6675628985959032,0.9826959847036328,0.042771666666666666,0.34263333333333335,0.3486666666666667,0.34263333333333335,-129225.825,-88744.5,-87930.0,-88744.5,0.00872196958883066,0.06986955960222137,0.0710998728902846,0.06986955960222137,-656252.325,-615771.0,-614956.5,-615771.0,-4.861128333333333,-4.561266666666667,-4.555233333333334,-4.561266666666667,0.24283686601059803,1.9453065859197578,1.9795609386828161,1.9453065859197578,-18003.825,22477.5,23292.0,22477.5,-0.13336166666666668,0.1665,0.17253333333333334,0.1665,0.010103543307086614,0.08093700787401575,0.08236220472440944,0.08093700787401575,-565725.825,-525244.5,-524430.0,-525244.5,-4.1905616666666665,-3.8907,-3.8846666666666665,-3.8907,12.0,1.0,0.0,69290.1,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,5774.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9826959847036328
1159717,274966,Consumer loans,15830.64,109937.7,87948.0,21989.7,109937.7,WEDNESDAY,17,1,1,0.2178395797223005,,,XAP,Approved,-1429,Cash through the bank,XAP,Children,New,Computers,POS,XNA,Regional / Local,228,Consumer electronics,6.0,low_normal,POS household without interest,,-1398.0,-1248.0,-1248.0,-1243.0,0.0,135000.0,662026.5,23778.0,571500.0,,,,,150.0,150.0,155.0,0.0,5.0,5.0,94983.84,0.9259259259259259,1.1574358332954322,1.2500306999590667,0.117264,0.8143533333333333,0.6514666666666666,0.8143533333333333,-119169.36,-25062.300000000003,-47052.0,-25062.300000000003,0.02391239625604111,0.1660623857202091,0.13284664586689507,0.1660623857202091,-646195.86,-552088.8,-574078.5,-552088.8,-4.786636,-4.089546666666667,-4.252433333333333,-4.089546666666667,0.6657683573050719,4.623504920514762,3.6987130961392882,4.623504920514762,-7947.360000000001,86159.7,64170.0,86159.7,-0.058869333333333336,0.63822,0.47533333333333333,0.63822,0.02770015748031496,0.19236692913385825,0.15388976377952757,0.19236692913385825,-555669.36,-461562.3,-483552.0,-461562.3,-4.116069333333333,-3.41898,-3.5818666666666665,-3.41898,6.0,1.0,0.0,94983.84,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15830.64,15830.64,15830.64,15830.64,15830.64,15830.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2500306999590667
1893078,278595,Cash loans,12074.31,135000.0,152820.0,,135000.0,THURSDAY,12,1,1,,,,Other,Refused,-247,XNA,HC,,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,24.0,high,Cash Street: high,,,,,,,189000.0,932643.0,27270.0,778500.0,,,,,,,,,,,289783.44,0.5273593273652905,0.46586513018135195,0.8833922261484098,0.06388523809523809,0.7142857142857143,0.8085714285714286,0.7142857142857143,-176925.69,-54000.0,-36180.0,-54000.0,0.01294633637951499,0.14474992038754378,0.16385690987869958,0.14474992038754378,-920568.69,-797643.0,-779823.0,-797643.0,-4.870733809523809,-4.2203333333333335,-4.126047619047619,-4.2203333333333335,0.44276897689768974,4.9504950495049505,5.603960396039604,4.9504950495049505,-15195.69,107730.0,125550.0,107730.0,-0.08040047619047619,0.57,0.6642857142857143,0.57,0.015509710982658959,0.17341040462427745,0.1963005780346821,0.17341040462427745,-766425.69,-643500.0,-625680.0,-643500.0,-4.055162380952381,-3.4047619047619047,-3.3104761904761904,-3.4047619047619047,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8833922261484098
1163707,278595,Revolving loans,9000.0,0.0,180000.0,,,WEDNESDAY,10,1,1,,,,XAP,Approved,-1060,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,0.0,189000.0,932643.0,27270.0,778500.0,,,,,,,,,,,0.0,inf,,,0.047619047619047616,0.0,0.9523809523809523,,-180000.0,-189000.0,-9000.0,,0.00964999469250292,0.0,0.1929998938500584,,-923643.0,-932643.0,-752643.0,,-4.887,-4.934619047619048,-3.9822380952380954,,0.33003300330033003,0.0,6.600660066006601,,-18270.0,-27270.0,152730.0,,-0.09666666666666666,-0.1442857142857143,0.8080952380952381,,0.011560693641618497,0.0,0.23121387283236994,,-769500.0,-778500.0,-598500.0,,-4.071428571428571,-4.119047619047619,-3.1666666666666665,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2644985,278595,Cash loans,28873.17,450000.0,491580.0,,450000.0,WEDNESDAY,10,1,1,,,,XNA,Approved,-1060,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,-1030.0,-340.0,-340.0,-328.0,1.0,189000.0,932643.0,27270.0,778500.0,,,,,690.0,690.0,702.0,0.0,12.0,12.0,692956.08,0.7093956084489511,0.6493918056105374,0.9154155986818016,0.15276809523809523,2.380952380952381,2.600952380952381,2.380952380952381,-160126.83000000002,261000.0,302580.0,261000.0,0.03095843747285939,0.48249973462514595,0.5270827101045095,0.48249973462514595,-903769.83,-482643.0,-441063.0,-482643.0,-4.781850952380952,-2.5536666666666665,-2.333666666666667,-2.5536666666666665,1.0587887788778878,16.501650165016503,18.026402640264028,16.501650165016503,1603.1699999999983,422730.0,464310.0,422730.0,0.008482380952380943,2.236666666666667,2.4566666666666666,2.236666666666667,0.037088208092485545,0.5780346820809249,0.6314450867052023,0.5780346820809249,-749626.83,-328500.0,-286920.0,-328500.0,-3.9662795238095234,-1.7380952380952381,-1.5180952380952382,-1.7380952380952381,24.0,1.0,0.0,692956.08,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,28873.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9154155986818016
2277872,278595,Consumer loans,4240.035,41305.5,38371.5,6390.0,41305.5,SATURDAY,15,1,1,0.15547492619976788,,,XAP,Approved,-1806,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,60,Connectivity,12.0,high,POS mobile with interest,,-1775.0,-1445.0,-1685.0,-1679.0,0.0,189000.0,932643.0,27270.0,778500.0,,,,,330.0,90.0,96.0,-240.0,-234.0,6.0,50880.42,0.7541506143227592,0.8118152326572776,1.0764629998827255,0.022434047619047617,0.21854761904761905,0.20302380952380952,0.21854761904761905,-184759.965,-147694.5,-150628.5,-147694.5,0.0045462572495585125,0.04428865064124215,0.041142752371486194,0.04428865064124215,-928402.965,-891337.5,-894271.5,-891337.5,-4.912185,-4.7160714285714285,-4.731595238095238,-4.7160714285714285,0.15548349834983496,1.5146864686468646,1.407095709570957,1.5146864686468646,-23029.965,14035.5,11101.5,14035.5,-0.12185166666666666,0.07426190476190477,0.058738095238095235,0.07426190476190477,0.005446416184971098,0.05305780346820809,0.049289017341040464,0.05305780346820809,-774259.965,-737194.5,-740128.5,-737194.5,-4.096613571428572,-3.9005,-3.9160238095238094,-3.9005,12.0,1.0,0.0,50880.42,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,4240.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0764629998827255
1173137,278595,Cash loans,25099.65,382500.0,382500.0,0.0,382500.0,MONDAY,17,1,1,0.0,,,XNA,Refused,-2203,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,,189000.0,932643.0,27270.0,778500.0,,,,,,,,,,,602391.6000000001,0.6349690135121405,0.6349690135121405,1.0,0.13280238095238095,2.0238095238095237,2.0238095238095237,2.0238095238095237,-163900.35,193500.0,193500.0,193500.0,0.026912387698186768,0.4101247744313741,0.4101247744313741,0.4101247744313741,-907543.35,-550143.0,-550143.0,-550143.0,-4.801816666666666,-2.9108095238095237,-2.9108095238095237,-2.9108095238095237,0.9204125412541254,14.026402640264026,14.026402640264026,14.026402640264026,-2170.3499999999985,355230.0,355230.0,355230.0,-0.011483333333333326,1.8795238095238096,1.8795238095238096,1.8795238095238096,0.03224104046242775,0.4913294797687861,0.4913294797687861,0.4913294797687861,-753400.35,-396000.0,-396000.0,-396000.0,-3.986245238095238,-2.0952380952380953,-2.0952380952380953,-2.0952380952380953,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
