SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,CNT_PAYMENT,NUM_INSTALMENT_ratio,days_delayed_payment,amt_ratio,amt_delta,days_weighted_delay,DPD,DBD,days_weighted_delay_tsw3,delayed_day_over0,delayed_money_0,delayed_money_ratio_0,not-delayed_day_0,not-delayed_money_0,not-delayed_money_ratio_0,delayed_day_over5,delayed_money_5,delayed_money_ratio_5,not-delayed_day_5,not-delayed_money_5,not-delayed_money_ratio_5,delayed_day_over10,delayed_money_10,delayed_money_ratio_10,not-delayed_day_10,not-delayed_money_10,not-delayed_money_ratio_10,delayed_day_over15,delayed_money_15,delayed_money_ratio_15,not-delayed_day_15,not-delayed_money_15,not-delayed_money_ratio_15,delayed_day_over20,delayed_money_20,delayed_money_ratio_20,not-delayed_day_20,not-delayed_money_20,not-delayed_money_ratio_20,delayed_day_over25,delayed_money_25,delayed_money_ratio_25,not-delayed_day_25,not-delayed_money_25,not-delayed_money_ratio_25,delayed_day_over30,delayed_money_30,delayed_money_ratio_30,not-delayed_day_30,not-delayed_money_30,not-delayed_money_ratio_30,delayed_day_over35,delayed_money_35,delayed_money_ratio_35,not-delayed_day_35,not-delayed_money_35,not-delayed_money_ratio_35,delayed_day_over40,delayed_money_40,delayed_money_ratio_40,not-delayed_day_40,not-delayed_money_40,not-delayed_money_ratio_40,delayed_day_over45,delayed_money_45,delayed_money_ratio_45,not-delayed_day_45,not-delayed_money_45,not-delayed_money_ratio_45
1682180,165759,1.0,7,-2017.0,-2026.0,2513.7,2513.7,10.0,0.7,-9.0,1.0,0.0,-9.0,0.0,9.0,-3.5298000000000007,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
1682180,165759,1.0,6,-2047.0,-2055.0,2513.7,2513.7,10.0,0.6,-8.0,1.0,0.0,-8.0,0.0,8.0,-3.0680000000000005,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
1682180,165759,1.0,5,-2077.0,-2091.0,2513.7,2513.7,10.0,0.5,-14.0,1.0,0.0,-14.0,0.0,14.0,-5.2178,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
1682180,165759,1.0,4,-2107.0,-2121.0,2513.7,2513.7,10.0,0.4,-14.0,1.0,0.0,-14.0,0.0,14.0,-5.0918,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
1682180,165759,1.0,3,-2137.0,-2153.0,2513.7,2513.7,10.0,0.3,-16.0,1.0,0.0,-16.0,0.0,16.0,-5.665600000000001,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
2368410,165759,1.0,6,-2163.0,-2177.0,4646.7,4646.7,6.0,1.0,-14.0,1.0,0.0,-14.0,0.0,14.0,-4.856600000000001,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0,0,0.0,0.0,1,4646.7,1.0
1682180,165759,1.0,2,-2167.0,-2177.0,2513.7,2513.7,10.0,0.2,-10.0,1.0,0.0,-10.0,0.0,10.0,-3.469000000000001,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
2368410,165759,1.0,5,-2193.0,-2206.0,4669.74,4669.74,6.0,0.8333333333333334,-13.0,1.0,0.0,-13.0,0.0,13.0,-4.396600000000001,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0
1682180,165759,1.0,1,-2197.0,-2217.0,2513.7,2513.7,10.0,0.1,-20.0,1.0,0.0,-20.0,0.0,20.0,-6.698000000000002,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0,0,0.0,0.0,1,2513.7,1.0
2368410,165759,1.0,4,-2223.0,-2227.0,4669.74,4669.74,6.0,0.6666666666666666,-4.0,1.0,0.0,-4.0,0.0,4.0,-1.3276000000000003,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0
2368410,165759,1.0,3,-2253.0,-2271.0,4669.74,4669.74,6.0,0.5,-18.0,1.0,0.0,-18.0,0.0,18.0,-5.736600000000002,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0
2368410,165759,1.0,2,-2283.0,-2299.0,4669.74,4669.74,6.0,0.3333333333333333,-16.0,1.0,0.0,-16.0,0.0,16.0,-4.9648,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0
2368410,165759,1.0,1,-2313.0,-2331.0,4669.74,4669.74,6.0,0.16666666666666666,-18.0,1.0,0.0,-18.0,0.0,18.0,-5.412600000000001,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0,0,0.0,0.0,1,4669.74,1.0
1618428,165759,1.0,10,-2848.0,-2848.0,3158.28,3158.28,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0,0,0.0,0.0,1,3158.28,1.0
1618428,165759,1.0,9,-2878.0,-2888.0,3161.79,3161.79,,,-10.0,1.0,0.0,-10.0,0.0,10.0,-1.3360000000000005,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0
1618428,165759,1.0,8,-2908.0,-2916.0,3161.79,3161.79,,,-8.0,1.0,0.0,-8.0,0.0,8.0,-1.0016000000000007,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0,0,0.0,0.0,1,3161.79,1.0
1874589,165960,1.0,1,-17.0,-31.0,3989.7,3989.7,12.0,0.08333333333333333,-14.0,1.0,0.0,-14.0,0.0,14.0,-13.8698,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0,0,0.0,0.0,1,3989.7,1.0
2505434,165960,2.0,2,-267.0,-268.0,48119.4,48119.4,12.0,0.16666666666666666,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.9196,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0,0,0.0,0.0,1,48119.4,1.0
2505434,165960,1.0,1,-297.0,-327.0,5255.82,5255.82,12.0,0.08333333333333333,-30.0,1.0,0.0,-30.0,0.0,30.0,-27.057000000000002,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0,0,0.0,0.0,1,5255.82,1.0
2319939,165960,1.0,3,-1328.0,-1391.0,34427.52,34427.52,3.0,1.0,-63.0,1.0,0.0,-63.0,0.0,63.0,-36.7101,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0,0,0.0,0.0,1,34427.52,1.0
2319939,165960,1.0,2,-1358.0,-1391.0,34428.465,34428.465,3.0,0.6666666666666666,-33.0,1.0,0.0,-33.0,0.0,33.0,-19.2291,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0
2319939,165960,1.0,1,-1388.0,-1391.0,34428.465,34428.465,3.0,0.3333333333333333,-3.0,1.0,0.0,-3.0,0.0,3.0,-1.7481,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0,0,0.0,0.0,1,34428.465,1.0
1488637,180247,1.0,16,-4.0,-28.0,3841.92,3841.92,24.0,0.6666666666666666,-24.0,1.0,0.0,-24.0,0.0,24.0,-23.7984,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,15,-34.0,-59.0,3841.92,3841.92,24.0,0.625,-25.0,1.0,0.0,-25.0,0.0,25.0,-24.557499999999997,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,14,-64.0,-89.0,3841.92,3841.92,24.0,0.5833333333333334,-25.0,1.0,0.0,-25.0,0.0,25.0,-24.332500000000003,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,13,-94.0,-89.0,3841.92,240.75,24.0,0.5416666666666666,5.0,0.06266398050974513,3601.17,0.31331990254872566,5.0,0.0,0.3049542611506747,1,240.75,0.06266398050974513,0,0.0,0.0,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513,0,0.0,0.0,1,240.75,0.06266398050974513
1488637,180247,1.0,13,-94.0,-121.0,3841.92,3601.17,24.0,0.5416666666666666,-27.0,0.9373360194902549,240.75,-25.308072526236884,0.0,27.0,-24.389389493534484,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549,0,0.0,0.0,1,3601.17,0.9373360194902549
1488637,180247,1.0,12,-124.0,-121.0,3841.92,898.83,24.0,0.5,3.0,0.23395333583208397,2943.09,0.7018600074962519,3.0,0.0,0.6763824892241379,1,898.83,0.23395333583208397,0,0.0,0.0,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397,0,0.0,0.0,1,898.83,0.23395333583208397
1488637,180247,1.0,12,-124.0,-152.0,3841.92,2943.09,24.0,0.5,-28.0,0.7660466641679161,898.8299999999999,-21.44930659670165,0.0,28.0,-20.471218215892055,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161,0,0.0,0.0,1,2943.09,0.7660466641679161
1488637,180247,1.0,11,-154.0,-181.0,3841.92,2285.01,24.0,0.4583333333333333,-27.0,0.5947573088455772,1556.9099999999999,-16.058447338830586,0.0,27.0,-15.186473648332084,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772,0,0.0,0.0,1,2285.01,0.5947573088455772
1488637,180247,1.0,11,-154.0,-152.0,3841.92,1556.91,24.0,0.4583333333333333,2.0,0.4052426911544228,2285.01,0.8104853823088456,2.0,0.0,0.7735272488755622,1,1556.91,0.4052426911544228,0,0.0,0.0,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228,0,0.0,0.0,1,1556.91,0.4052426911544228
1488637,180247,1.0,10,-184.0,-181.0,3841.92,2214.99,24.0,0.4166666666666667,3.0,0.5765320464767616,1626.9300000000003,1.7295961394302848,3.0,0.0,1.6356790690592202,1,2214.99,0.5765320464767616,0,0.0,0.0,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616,0,0.0,0.0,1,2214.99,0.5765320464767616
1488637,180247,1.0,10,-184.0,-214.0,3841.92,1626.93,24.0,0.4166666666666667,-30.0,0.4234679535232384,2214.99,-12.704038605697152,0.0,30.0,-11.888439327211394,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384,0,0.0,0.0,1,1626.93,0.4234679535232384
1488637,180247,1.0,9,-214.0,-214.0,3841.92,3841.92,24.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,8,-244.0,-273.0,3841.92,3841.92,24.0,0.3333333333333333,-29.0,1.0,0.0,-29.0,0.0,29.0,-26.6249,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,7,-274.0,-300.0,3841.92,3841.92,24.0,0.2916666666666667,-26.0,1.0,0.0,-26.0,0.0,26.0,-23.66,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,6,-304.0,-332.0,3841.92,3494.61,24.0,0.25,-28.0,0.9095998875562219,347.30999999999995,-25.46879685157421,0.0,28.0,-22.93210468515742,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219,0,0.0,0.0,1,3494.61,0.9095998875562219
1488637,180247,1.0,6,-304.0,-300.0,3841.92,347.31,24.0,0.25,4.0,0.09040011244377812,3494.61,0.36160044977511246,4.0,0.0,0.32905640929535235,1,347.31,0.09040011244377812,0,0.0,0.0,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812,0,0.0,0.0,1,347.31,0.09040011244377812
1488637,180247,1.0,5,-334.0,-332.0,3841.92,1005.39,24.0,0.20833333333333334,2.0,0.26168946776611696,2836.53,0.5233789355322339,2.0,0.0,0.4712503935532234,1,1005.39,0.26168946776611696,0,0.0,0.0,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696,0,0.0,0.0,1,1005.39,0.26168946776611696
1488637,180247,1.0,5,-334.0,-364.0,3841.92,2836.53,24.0,0.20833333333333334,-30.0,0.7383105322338831,1005.3899999999999,-22.14931596701649,0.0,30.0,-19.73061066341829,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831,0,0.0,0.0,1,2836.53,0.7383105322338831
1488637,180247,1.0,4,-364.0,-364.0,3841.92,3841.92,24.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,3,-394.0,-395.0,3841.92,3841.92,24.0,0.125,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.8815,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
1488637,180247,1.0,2,-424.0,-432.0,3841.92,3841.92,24.0,0.08333333333333333,-8.0,1.0,0.0,-8.0,0.0,8.0,-6.9632000000000005,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0,0,0.0,0.0,1,3841.92,1.0
