SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
206795,0,Cash loans,1,1,1,,112500.0,545040.0,25407.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-10660,-2486.0,-2631.0,-3237,12.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,13,0,0,0,0,1,1,Industry: type 11,0.2961195221544867,0.5978384762602087,0.14375805349116522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,4.8448,0.22584,4.0,21.45235565001771,17.711654268508678,0.8256274768824307,-95040.0,-0.8448,11303.570669500532,8174.0,8029.0,7423,9060.0,-145.0,-751.0,886.0,-606.0,1031.0,1637.0,2.0,56250.0,,,,,0.025449724535667784,1.0377160519058606,0.3459053506352869,0.23109787780000934,-0.4454770075968872,0.15796090061455675,-0.30171895410572197,0.4540804227690435,0.1523614686633215,0.23320825515947466,56250.0,0.04661492734478204,20.00000000000001,6,,137227.5,0.2258379925511773,-0.001125703564727955,-0.004827031375703942,0.150093808630394,0.6436041834271923
207991,0,Cash loans,1,1,1,1.0,292500.0,900000.0,38133.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-14845,-4985.0,-88.0,-5121,15.0,1,1,0,1,0,0,Drivers,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6192753919580698,0.3962195720630885,0.0954,0.1014,0.9776,,,,0.2069,0.1667,,,,0.0556,,0.0,0.0735,0.0789,0.9777,,,,0.1379,0.1667,,,,0.0475,,0.0,0.0963,0.1014,0.9776,,,,0.2069,0.1667,,,,0.0566,,0.0,,block of flats,0.0524,Panel,0,0.0,0.0,0.0,0.0,-2213.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.076923076923077,0.13036923076923077,3.076923076923077,23.601604909133822,23.601604909133822,1.0,0.0,0.0,15553.048147274014,9860.0,14757.0,9724,12632.0,4897.0,-136.0,2772.0,-5033.0,-2125.0,2908.0,2.0,146250.0,292500.0,900000.0,38133.0,900000.0,,1.0154949640211584,0.5077474820105792,0.1577242828308665,,,,0.2230558198949813,,0.33580330077467163,97500.0,0.04237,20.00000000000001,5,146250.0,157500.0,0.1303687850639827,-0.0010104412260020209,-0.003009027081243731,0.14907376220949814,0.44393179538615846
210055,0,Cash loans,0,0,1,2.0,135000.0,695439.0,22563.0,580500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612000000000002,-12785,-2248.0,-6719.0,-5029,,1,1,0,1,0,0,,4.0,2,2,THURSDAY,19,0,0,0,1,1,0,Business Entity Type 3,0.39777008584598417,0.6647827660159545,0.3185955240537633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,5.1514,0.16713333333333333,4.3,30.8220981252493,25.727961707219784,0.8347245409015025,-114939.0,-0.8514,13709.66294375748,10537.0,6066.0,7756,12297.0,-4471.0,-2781.0,1760.0,1690.0,6231.0,4541.0,2.0,67500.0,67500.0,347719.5,11281.5,290250.0,0.08424643677561396,1.381148375915702,0.46038279197190063,0.18138816072350195,-0.5856082042237336,-0.05158284388379292,-0.2670126801699704,0.34618724196219125,0.07917456179222088,0.175831052014079,33750.0,0.032444254636280104,20.00000000000001,4,45000.0,157500.0,0.16713209531781245,,,0.03816973015252249,0.21708185053380782
212653,0,Cash loans,0,0,1,,112500.0,526491.0,29529.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-18279,-9382.0,-7654.0,-1823,,1,1,0,1,1,0,HR staff,2.0,3,3,MONDAY,17,0,0,0,0,0,0,Medicine,0.7710829808093782,0.7128893254512352,0.5726825047161584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,4.67992,0.26248,4.04,17.829625114294423,15.391648887534288,0.863262619873844,-71991.0,-0.63992,18813.888753428833,8897.0,10625.0,16456,17067.0,1728.0,7559.0,8170.0,5831.0,6442.0,611.0,2.0,56250.0,,,,,0.3148017551803443,2.056654810976772,0.685551603658924,0.10198627605270928,-0.5144888493580154,-0.6308761600743015,0.058193655358143026,0.14020682073507673,0.19840047609321976,0.5132665900760436,56250.0,0.05608642882784321,20.00000000000001,5,,135000.0,0.2624776668651834,,,0.06630559658624652,0.12918354295459392
214456,0,Cash loans,1,1,0,,180000.0,131922.0,7285.5,94500.0,Unaccompanied,Working,Higher education,Separated,With parents,0.020246,-17490,-7305.0,-2113.0,-1029,22.0,1,1,0,1,0,0,Managers,1.0,3,3,MONDAY,7,0,0,0,0,0,0,Emergency,0.4721232101164761,0.47912501695070403,0.3425288720742255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.0,3.0,15.0,2.0,-480.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.7329,0.040475,0.525,18.107473749227918,12.970969734403953,0.7163323782234957,-37422.0,-0.2079,18033.224212476838,10185.0,15377.0,16461,17010.0,5192.0,6276.0,6825.0,1084.0,1633.0,549.0,1.0,180000.0,,,,,0.07748210009719046,1.2937770991414057,0.43125903304713525,0.07692228171631944,-0.3495306789084534,-0.3355270652399976,-0.007001806834227908,0.13659614487647853,0.12959433804225062,0.4176672384219554,180000.0,0.05522581525446855,20.00000000000001,4,,162000.0,0.04047477514013811,-0.0012578616352201257,-0.0030116358658453116,0.0274442538593482,0.06570841889117043
219189,0,Cash loans,0,0,0,,135000.0,225000.0,15790.5,225000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.014519999999999996,-24596,,-13726.0,-4010,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.34112290759888264,0.3425288720742255,0.1175,0.1271,0.9811,,,0.0,0.2759,0.1667,,0.027999999999999997,,0.1095,,0.0225,0.1197,0.1319,0.9811,,,0.0,0.2759,0.1667,,0.0287,,0.1141,,0.0238,0.1187,0.1271,0.9811,,,0.0,0.2759,0.1667,,0.0285,,0.1115,,0.0229,,block of flats,0.0912,Panel,0,0.0,0.0,0.0,0.0,-1488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,3.0,1.6666666666666667,0.11696666666666666,1.6666666666666667,14.249073810202336,14.249073810202336,1.0,0.0,0.0,25023.47221430607,,10870.0,20586,23108.0,,,,9716.0,12238.0,2522.0,1.0,135000.0,,,,,,0.6836517796731081,0.34182588983655404,0.0009941670146223214,,,,-0.001405964475342858,,,135000.0,0.07018,20.00000000000001,2,,117000.0,0.11696580025333146,,,0.06049764189299073,
220674,0,Cash loans,0,0,0,,135000.0,765000.0,27103.5,765000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.001333,-11619,-1028.0,-2986.0,-3124,,1,1,1,1,1,0,Sales staff,1.0,3,3,THURSDAY,16,0,0,0,0,0,0,Trade: type 7,,0.5596823630195804,0.42765737003502935,0.0309,0.0397,0.9757,0.6668,0.0102,0.0,0.069,0.125,0.1667,0.0282,0.0227,0.0394,0.0116,0.0086,0.0315,0.0412,0.9757,0.6798,0.0103,0.0,0.069,0.125,0.1667,0.0289,0.0248,0.040999999999999995,0.0117,0.0091,0.0312,0.0397,0.9757,0.6713,0.0102,0.0,0.069,0.125,0.1667,0.0287,0.0231,0.0401,0.0116,0.0088,reg oper account,block of flats,0.0412,"Stone, brick",0,1.0,1.0,1.0,0.0,-1453.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,5.666666666666667,0.20076666666666668,5.666666666666667,28.225136974929438,28.225136974929438,1.0,0.0,0.0,12465.754109247882,10591.0,8633.0,8495,10166.0,-1958.0,-2096.0,-425.0,-138.0,1533.0,1671.0,1.0,135000.0,,,,,,0.9873397330546098,0.4936698665273049,0.09335576782548241,,,,0.13202499298455106,,0.08847577244169033,135000.0,0.03542941176470588,20.00000000000001,5,,144000.0,0.20076517951718875,,,0.12505379120406232,1.4134241245136188
221119,0,Cash loans,0,0,1,,175500.0,573628.5,27724.5,463500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,Municipal apartment,0.018634,-18399,-3894.0,-9551.0,-1903,,1,1,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.6775122104775451,0.5856941439135629,0.6910212267577837,0.1495,0.0569,0.9856,0.8028,0.0281,0.04,0.0345,0.3333,0.375,0.0405,0.1202,0.0989,0.0077,0.0168,0.1523,0.0591,0.9856,0.8105,0.0284,0.0403,0.0345,0.3333,0.375,0.0415,0.1313,0.10300000000000001,0.0078,0.0178,0.1509,0.0569,0.9856,0.8054,0.0283,0.04,0.0345,0.3333,0.375,0.0413,0.1223,0.1006,0.0078,0.0172,,block of flats,0.0968,"Stone, brick",0,0.0,0.0,0.0,0.0,-1635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.2685384615384616,0.15797435897435896,2.641025641025641,20.69031001460802,16.718065249147866,0.8080142461540876,-110128.5,-0.6275128205128205,19019.70930043824,14505.0,8848.0,16496,16764.0,-5657.0,1991.0,2259.0,7648.0,7916.0,268.0,2.0,87750.0,,,,,0.2742075425621735,1.9542275811488916,0.6514091937162972,0.05731033247283448,-0.5992031601938015,-0.7828392933217658,0.09181806656398217,-0.10532708284422077,-0.013509016280238595,0.21164193706179685,87750.0,0.048331803597624595,20.00000000000001,4,,157500.0,0.15797345884069036,,,0.0888635251915865,0.41987673343605547
222434,0,Cash loans,0,0,1,,146250.0,143910.0,14148.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-14801,-1422.0,-2548.0,-4275,,1,1,1,1,0,0,Accountants,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Other,0.4035840151588321,0.6814140377537151,,0.0237,0.0415,0.9866,0.8164,0.0177,,0.069,0.0833,,0.0142,0.0193,0.0264,,0.0,0.0242,0.0431,0.9866,0.8236,0.0179,,0.069,0.0833,,0.0145,0.0211,0.0275,,0.0,0.0239,0.0415,0.9866,0.8189,0.0178,,0.069,0.0833,,0.0144,0.0197,0.0269,,0.0,reg oper account,block of flats,0.0208,"Stone, brick",0,4.0,0.0,4.0,0.0,-2522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.984,0.09673846153846154,0.9230769230769231,10.17175572519084,9.541984732824428,0.9380863039399625,-8910.0,-0.06092307692307692,15106.152671755724,13379.0,12253.0,10526,12279.0,-1126.0,-2853.0,-1100.0,-1727.0,26.0,1753.0,2.0,73125.0,,,,,,1.0849980529125471,0.5424990264562736,0.19645549299405352,,,-0.27783002259488304,,,0.09607458955475981,73125.0,0.09831144465290807,20.00000000000001,5,,157500.0,0.09673780008341823,,,0.17039389230457402,1.7735583684950773
223803,0,Cash loans,0,1,1,1.0,112500.0,263686.5,27819.0,238500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-12695,-1435.0,-9580.0,-688,17.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Housing,0.7213626990952007,0.5973389056505819,0.6848276586890367,0.0361,,0.9866,0.8164,,0.0,0.1034,0.0833,0.125,,,0.0359,,,0.0368,,0.9866,0.8236,,0.0,0.1034,0.0833,0.125,,,0.0374,,,0.0364,,0.9866,0.8189,,0.0,0.1034,0.0833,0.125,,,0.0365,,,org spec account,block of flats,0.0282,"Stone, brick",0,0.0,0.0,0.0,0.0,-629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.34388,0.24728,2.12,9.47864768683274,8.573277256551277,0.9044831646671331,-25186.5,-0.22388,12979.359430604982,11260.0,3115.0,12007,12066.0,-8145.0,747.0,806.0,8892.0,8951.0,59.0,2.0,56250.0,112500.0,263686.5,27819.0,238500.0,0.2950908720723368,2.003529263434819,0.6678430878116064,0.06373250403849048,-0.5608038652444179,-0.8088514521336555,0.12402379344461878,-0.08748875303845483,0.036535040406163954,0.11303662859393462,37500.0,0.10550028158438145,20.00000000000001,5,56250.0,135000.0,0.24727780197509355,-0.0013391098857818038,-0.011846689895470384,0.04954706577392674,0.43832752613240417
224160,0,Revolving loans,0,1,1,,247500.0,337500.0,16875.0,337500.0,Family,Pensioner,Higher education,Married,House / apartment,0.020713,-22377,,-4489.0,-3396,17.0,1,0,0,1,0,0,,2.0,3,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.5129008931453921,,0.0814,0.0071,0.9911,0.8776,0.042,0.08,0.069,0.375,0.4167,0.0397,0.0664,0.0942,0.0,0.0,0.083,0.0074,0.9911,0.8824,0.0424,0.0806,0.069,0.375,0.4167,0.0406,0.0725,0.0981,0.0,0.0,0.0822,0.0071,0.9911,0.8792,0.0423,0.08,0.069,0.375,0.4167,0.0404,0.0676,0.0959,0.0,0.0,reg oper account,block of flats,0.0741,Panel,0,0.0,0.0,0.0,0.0,-432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,0.06818181818181818,1.3636363636363635,20.0,20.0,1.0,0.0,0.0,22977.0,,17888.0,18981,21945.0,,,,1093.0,4057.0,2964.0,2.0,123750.0,,,,,,0.5129008931453921,0.5129008931453921,0.151245641298076,,,,,,,123750.0,0.05,0.0,4,,117000.0,0.06818154270083757,-0.0007597086293962551,,0.01930553693524601,
225424,0,Cash loans,1,0,1,,157500.0,180000.0,16830.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-9204,-456.0,-2995.0,-1858,,1,1,1,1,0,0,Sales staff,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Trade: type 2,0.556372563943626,0.4984930249134684,0.39449540531239935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.1428571428571428,0.10685714285714286,1.1428571428571428,10.695187165775401,10.695187165775401,1.0,0.0,0.0,9524.855614973261,8748.0,6209.0,7346,8783.0,-2539.0,-1402.0,35.0,1137.0,2574.0,1437.0,1.0,157500.0,,,,,0.1094124494918705,1.4493609941694938,0.4831203313898313,0.08202617509830984,-0.33661586628224177,-0.45237494434255693,0.05787953903015758,0.10399761960106907,0.16187715863122665,0.04954367666232073,157500.0,0.0935,20.00000000000001,5,,157500.0,0.10685646440340062,,,0.045740982181660145,0.9232456140350878
227400,0,Cash loans,0,1,1,,126000.0,1241968.5,36445.5,1084500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-13964,-385.0,-6410.0,-4015,6.0,1,1,1,1,0,0,High skill tech staff,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.5623030583085036,0.3953549258109507,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-2130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0,9.856892857142856,0.28925,8.607142857142858,34.07741696505742,29.756760093838746,0.8732105524415474,-157468.5,-1.24975,14986.322508951722,13579.0,7554.0,9949,11834.0,-6025.0,-3630.0,-1745.0,2395.0,4280.0,1885.0,2.0,63000.0,,,,,0.13160189810443176,1.5496346024380063,0.5165448674793355,0.10599708256413173,-0.4250284858209992,-0.758924750816105,0.16694813249755286,-0.19662169250760136,-0.029673560010048505,0.027570896591234604,63000.0,0.029344947154456815,20.00000000000001,6,,157500.0,0.28924770438329855,-0.00042967631051274706,-0.015584415584415584,0.15253509023202522,5.532467532467533
233998,0,Cash loans,1,1,1,,360000.0,1042560.0,58347.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-17616,-344.0,-10120.0,-1161,3.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 1,,0.6535377977938318,0.7801436381572275,0.0031,0.0,0.9717,,,0.0,,0.0,,0.0182,,0.0038,,0.0,0.0032,0.0,0.9717,,,0.0,,0.0,,0.0186,,0.004,,0.0,0.0031,0.0,0.9717,,,0.0,,0.0,,0.0185,,0.0039,,0.0,,terraced house,0.003,Wooden,0,0.0,0.0,0.0,0.0,-2963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.896,0.162075,2.5,17.86827086225513,15.424957581366652,0.8632596685082873,-142560.0,-0.396,18152.048125867655,17272.0,7496.0,16455,14653.0,-9776.0,-817.0,-2619.0,8959.0,7157.0,-1802.0,2.0,180000.0,,,,,,1.4336814359510592,0.7168407179755296,0.08952384825877863,,,,-0.12660584036339573,,0.01952770208900999,180000.0,0.05596512430939227,20.00000000000001,5,,157500.0,0.16207454979291724,-0.00017029972752043596,-0.00872093023255814,0.16819936421435058,8.613372093023257
234843,0,Cash loans,1,1,1,,135000.0,67765.5,7074.0,58500.0,Unaccompanied,State servant,Secondary / secondary special,Married,Co-op apartment,0.0228,-8399,-670.0,-1226.0,-1092,11.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,17,0,0,0,0,1,1,Police,0.2334188040020508,0.30331259393646925,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-827.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.5019666666666667,0.0524,0.43333333333333335,9.579516539440204,8.26972010178117,0.8632711335414038,-9265.5,-0.06863333333333334,8686.385496183206,7729.0,7173.0,7307,7572.0,-556.0,-422.0,-157.0,134.0,399.0,265.0,2.0,67500.0,,,,,0.03547555158008163,1.037806558177568,0.34593551939252265,0.13882548969602376,-0.5709689501734664,-0.43118137030462955,-0.06989378993441844,-0.1977625663025787,-0.26765635623699713,0.07977140135730444,67500.0,0.10438940168669898,20.00000000000001,5,,189000.0,0.052399611854727,-0.00130967972377664,-0.016417910447761194,0.09846410286938921,1.2343283582089553
237053,0,Revolving loans,0,0,0,1.0,85500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.019101,-12366,-1783.0,-1891.0,-1910,,1,1,0,1,0,0,Accountants,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.3777120356608433,0.7038185508260675,0.7583930617144343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.1052631578947367,0.10526315789473684,2.1052631578947367,20.0,20.0,1.0,0.0,0.0,12966.0,10583.0,10475.0,10456,11916.0,-108.0,-127.0,1333.0,-19.0,1441.0,1460.0,2.0,42750.0,85500.0,180000.0,9000.0,180000.0,0.20161177089290613,1.8399236482013452,0.6133078827337818,0.20584860135106006,-1.0844995768796584,-0.43228654654921017,-0.32610651516522415,-0.054574510888366845,-0.380681026053591,0.14418567038654376,28500.0,0.05,0.0,3,42750.0,148500.0,0.10526192676109052,,,0.036390101892285295,0.2523836231071228
238424,0,Cash loans,1,1,1,1.0,135000.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-12911,-173.0,-6934.0,-4248,1.0,1,1,1,1,0,0,Cooking staff,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Trade: type 7,0.44656507849891147,0.5602858429097418,0.2764406945454034,0.6485,0.4079,0.9866,0.8164,0.1588,0.72,0.6207,0.3333,0.375,0.6455,0.5245,0.7332,0.0193,0.0269,0.6607,0.4233,0.9866,0.8236,0.1602,0.725,0.6207,0.3333,0.375,0.6603,0.573,0.7639,0.0195,0.0284,0.6547,0.4079,0.9866,0.8189,0.1598,0.72,0.6207,0.3333,0.375,0.6568,0.5336,0.7464,0.0194,0.0274,reg oper account,block of flats,0.5825,Panel,0,3.0,0.0,3.0,0.0,-635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,3.3333333333333335,0.1631,3.3333333333333335,20.437359493153483,20.437359493153483,1.0,0.0,0.0,13524.120784794604,12738.0,5977.0,8663,12276.0,-6761.0,-4075.0,-462.0,2686.0,6299.0,3613.0,2.0,67500.0,135000.0,450000.0,22018.5,450000.0,0.06916659281047242,1.2832916159540568,0.42776387198468563,0.1428535301883935,-0.3901614589562337,-0.16271993013457303,-0.11372076441083034,0.28384514836433844,0.1701243839535081,0.013399426845325692,45000.0,0.04893,20.00000000000001,6,67500.0,144000.0,0.16309879186080103,-7.745333436604446e-05,-0.005780346820809248,0.049182867322438234,3.6705202312138727
