user_id,SK_ID_CURR,TARGET,is_train
1589,420377,0.0,1
1589,303493,,0
1590,146114,0.0,1
1590,300655,0.0,1
1591,247870,0.0,1
1591,146117,0.0,1
1592,146119,0.0,1
1592,336724,,0
1593,146134,0.0,1
1593,398604,0.0,1
1594,146175,0.0,1
1594,243277,0.0,1
1595,302446,1.0,1
1595,146181,0.0,1
1596,244098,0.0,1
1596,146191,,0
1597,146226,0.0,1
1597,419691,,0
1598,146322,1.0,1
1598,266969,1.0,1
1599,146436,0.0,1
1599,384858,,0
1600,389501,0.0,1
1600,146446,0.0,1
1601,375663,0.0,1
1601,146457,0.0,1
1602,146484,0.0,1
1602,277903,0.0,1
1603,210766,0.0,1
1603,146499,0.0,1
1604,146545,0.0,1
1604,434798,0.0,1
1605,146586,0.0,1
1605,175268,0.0,1
1606,146590,0.0,1
1606,230709,,0
1607,372119,0.0,1
1607,146597,,0
1608,146627,0.0,1
1608,232246,0.0,1
1609,257203,0.0,1
1609,146634,0.0,1
1610,146659,0.0,1
1610,278873,0.0,1
1611,146665,0.0,1
1611,205252,,0
1612,191429,0.0,1
1612,146680,,0
1613,146681,0.0,1
1613,354861,,0
1614,435840,0.0,1
1614,146718,0.0,1
1615,270159,0.0,1
1615,146809,,0
1616,146823,0.0,1
1616,215261,0.0,1
1617,242505,0.0,1
1617,146882,1.0,1
1618,146885,0.0,1
1618,448806,,0
1619,146890,0.0,1
1619,424262,,0
1620,146941,0.0,1
1620,223794,,0
1621,146942,0.0,1
1621,354601,,0
1622,147006,0.0,1
1622,253420,,0
1623,273276,0.0,1
1623,147010,0.0,1
1624,147065,0.0,1
1624,203815,0.0,1
1625,147071,0.0,1
1625,188437,0.0,1
1626,147102,0.0,1
1626,452585,0.0,1
1627,414129,0.0,1
1627,147155,,0
1628,157071,0.0,1
1628,147178,0.0,1
1629,147210,0.0,1
1629,294289,0.0,1
1630,147256,0.0,1
1630,380031,,0
1631,147260,0.0,1
1631,236545,0.0,1
1632,311586,0.0,1
1632,147280,0.0,1
1633,345885,0.0,1
1633,147294,,0
1634,147301,1.0,1
1634,216525,1.0,1
1635,152793,0.0,1
1635,147319,,0
1636,155710,0.0,1
1636,147334,0.0,1
1637,147358,0.0,1
1637,406986,0.0,1
1638,147491,0.0,1
1638,298797,0.0,1
1639,266417,0.0,1
1639,147502,,0
1640,416481,0.0,1
1640,147515,,0
1641,264014,0.0,1
1641,147583,0.0,1
1642,314741,0.0,1
1642,147594,0.0,1
1643,147622,0.0,1
1643,318615,,0
1644,238957,0.0,1
1644,147683,0.0,1
1645,147725,1.0,1
1645,293996,,0
1646,147755,0.0,1
1646,330844,0.0,1
1647,299932,0.0,1
1647,147865,,0
1648,147903,1.0,1
1648,158566,1.0,1
1649,283480,0.0,1
1649,147942,,0
1650,147949,0.0,1
1650,396252,,0
1651,395404,0.0,1
1651,147980,0.0,1
1652,371276,0.0,1
1652,147982,,0
1653,278210,0.0,1
1653,147986,0.0,1
1654,148057,0.0,1
1654,453347,0.0,1
1655,148059,0.0,1
1655,369937,0.0,1
1656,351104,0.0,1
1656,148063,,0
1657,302011,0.0,1
1657,148109,0.0,1
1658,148183,0.0,1
1658,252299,0.0,1
1659,148227,0.0,1
1659,444517,,0
1660,148267,0.0,1
1660,325434,0.0,1
1661,148270,0.0,1
1661,279396,0.0,1
1662,148272,1.0,1
1662,171841,1.0,1
1663,148330,0.0,1
1663,366353,0.0,1
1664,148367,0.0,1
1664,150657,,0
1665,148369,0.0,1
1665,157891,0.0,1
1666,148378,0.0,1
1666,229190,0.0,1
1667,148392,0.0,1
1667,218102,0.0,1
1668,232304,0.0,1
1668,148394,,0
1669,148439,0.0,1
1669,189284,,0
1670,297733,0.0,1
1670,148444,0.0,1
1671,148487,0.0,1
1671,437719,0.0,1
1672,148494,0.0,1
1672,428116,0.0,1
1673,148530,0.0,1
1673,375628,1.0,1
1674,348444,0.0,1
1674,148586,,0
1675,148591,0.0,1
1675,389581,0.0,1
1676,148693,0.0,1
1676,417309,0.0,1
1677,148703,0.0,1
1677,335830,0.0,1
1678,282769,0.0,1
1678,148709,0.0,1
1679,148735,0.0,1
1679,335732,,0
1680,148813,0.0,1
1680,305332,0.0,1
1681,392340,0.0,1
1681,148815,0.0,1
1682,148839,0.0,1
1682,346217,0.0,1
1683,354715,0.0,1
1683,148848,0.0,1
1684,148854,0.0,1
1684,397549,,0
1685,148869,0.0,1
1685,205375,,0
1686,148888,0.0,1
1686,451615,,0
1687,228674,0.0,1
1687,148922,0.0,1
1688,148944,0.0,1
1688,390267,1.0,1
1689,148998,1.0,1
1689,444872,1.0,1
1690,244936,0.0,1
1690,149109,1.0,1
1691,149121,0.0,1
1691,397819,0.0,1
1692,439190,0.0,1
1692,149130,,0
1693,313974,0.0,1
1693,149134,0.0,1
1694,173933,0.0,1
1694,149338,,0
1695,149340,0.0,1
1695,444986,,0
1696,149379,0.0,1
1696,281230,0.0,1
1697,149407,0.0,1
1697,453834,0.0,1
1698,288558,0.0,1
1698,149433,0.0,1
1699,149443,0.0,1
1699,335451,,0
1700,392835,0.0,1
1700,149446,0.0,1
1701,149465,0.0,1
1701,323591,0.0,1
1702,425855,0.0,1
1702,149490,,0
1703,436279,0.0,1
1703,149515,0.0,1
1704,149565,0.0,1
1704,407100,0.0,1
1705,203048,0.0,1
1705,149593,0.0,1
1706,149620,0.0,1
1706,375168,,0
1707,149621,0.0,1
1707,440978,0.0,1
1708,250820,0.0,1
1708,149636,0.0,1
1709,149650,0.0,1
1709,223151,,0
1710,149658,1.0,1
1710,449854,1.0,1
1711,149667,0.0,1
1711,223781,,0
1712,149690,0.0,1
1712,193389,,0
1713,253449,0.0,1
1713,149702,0.0,1
1714,149769,0.0,1
1714,389157,0.0,1
1715,149771,0.0,1
1715,230997,0.0,1
1716,149780,0.0,1
1716,184911,0.0,1
1717,149798,0.0,1
1717,231331,0.0,1
1718,149801,0.0,1
1718,228701,0.0,1
1719,397661,0.0,1
1719,149813,0.0,1
1720,149862,0.0,1
1720,360741,0.0,1
1721,149870,0.0,1
1721,164031,,0
1722,149885,0.0,1
1722,384253,0.0,1
1723,314233,0.0,1
1723,149925,0.0,1
1724,150089,0.0,1
1724,367791,,0
1725,150151,0.0,1
1725,342899,0.0,1
1726,150182,0.0,1
1726,248646,0.0,1
1727,150225,0.0,1
1727,164669,0.0,1
1728,150244,0.0,1
1728,205251,,0
1729,150276,0.0,1
1729,273832,0.0,1
1730,150300,1.0,1
1730,315048,1.0,1
1731,156918,0.0,1
1731,150307,,0
1732,150423,0.0,1
1732,228167,0.0,1
1733,150485,0.0,1
1733,431170,,0
1734,150491,0.0,1
1734,234568,0.0,1
1735,150497,0.0,1
1735,337275,0.0,1
1736,185820,1.0,1
1736,150501,,0
1737,150519,0.0,1
1737,206147,,0
1738,242050,0.0,1
1738,150534,0.0,1
1739,330607,0.0,1
1739,150545,,0
1740,402385,0.0,1
1740,150555,0.0,1
1741,269427,0.0,1
1741,150564,0.0,1
1742,150572,0.0,1
1742,201554,,0
1743,150578,0.0,1
1743,198775,,0
1744,150590,0.0,1
1744,444136,,0
1745,150602,0.0,1
1745,346946,0.0,1
1746,150655,0.0,1
1746,248579,,0
1747,150679,0.0,1
1747,180846,0.0,1
1747,251425,0.0,1
1748,150828,0.0,1
1748,287170,0.0,1
1749,150855,0.0,1
1749,399321,,0
1750,340181,,0
1750,150978,0.0,1
1751,151001,0.0,1
1751,370556,,0
1752,151028,0.0,1
1752,274265,0.0,1
1753,215482,0.0,1
1753,151077,0.0,1
1754,214788,0.0,1
1754,151126,0.0,1
1755,376423,0.0,1
1755,151130,0.0,1
1756,372543,0.0,1
1756,151141,0.0,1
1757,302505,0.0,1
1757,151142,0.0,1
1758,427760,0.0,1
1758,151145,,0
1759,151178,0.0,1
1759,305696,0.0,1
1760,151181,1.0,1
1760,185324,1.0,1
1761,243076,0.0,1
1761,151184,0.0,1
1762,306895,0.0,1
1762,151195,0.0,1
1763,151198,0.0,1
1763,431517,,0
1764,151219,0.0,1
1764,169788,,0
1765,357391,0.0,1
1765,151270,,0
1766,381214,0.0,1
1766,151310,0.0,1
1767,151342,0.0,1
1767,441484,0.0,1
1768,151414,0.0,1
1768,404039,0.0,1
1769,155002,0.0,1
1769,151423,0.0,1
1770,151434,0.0,1
1770,182692,0.0,1
1771,151489,0.0,1
1771,288894,0.0,1
1772,151699,0.0,1
1772,209488,,0
1773,151751,0.0,1
1773,415654,,0
1774,151945,0.0,1
1774,281377,0.0,1
1775,423310,0.0,1
1775,151951,,0
1776,215303,0.0,1
1776,151979,1.0,1
1777,281517,0.0,1
1777,152059,0.0,1
1778,157700,0.0,1
1778,152076,,0
1779,294793,0.0,1
1779,152098,0.0,1
1780,152104,0.0,1
1780,386757,0.0,1
1781,205999,0.0,1
1781,152129,,0
1782,344304,0.0,1
1782,152146,1.0,1
1783,152242,0.0,1
1783,337022,0.0,1
1784,220108,0.0,1
1784,152260,0.0,1
1785,152274,0.0,1
1785,204633,0.0,1
1786,152292,0.0,1
1786,236145,0.0,1
1787,152316,0.0,1
1787,204181,,0
1788,411460,0.0,1
1788,152324,,0
1789,152368,0.0,1
1789,264323,0.0,1
1790,152381,0.0,1
1790,257497,0.0,1
1791,152393,0.0,1
1791,219170,,0
1792,213474,0.0,1
1792,152419,0.0,1
1793,363041,0.0,1
1793,152437,,0
1794,152443,0.0,1
1794,248000,0.0,1
1795,152447,0.0,1
1795,391207,,0
1796,384400,0.0,1
1796,152506,,0
1797,165436,0.0,1
1797,152528,0.0,1
1798,152554,0.0,1
1798,417143,0.0,1
1799,152564,0.0,1
1799,238222,,0
1800,152568,0.0,1
1800,256621,0.0,1
1801,152580,0.0,1
1801,364325,0.0,1
1802,152674,0.0,1
1802,335005,,0
1803,152706,0.0,1
1803,226503,0.0,1
1804,152743,0.0,1
1804,307066,0.0,1
1805,152744,0.0,1
1805,419856,1.0,1
1806,424467,0.0,1
1806,152798,0.0,1
1807,396664,0.0,1
1807,152823,,0
1808,306881,1.0,1
1808,152833,,0
1809,253574,0.0,1
1809,152835,,0
1810,152882,0.0,1
1810,275401,0.0,1
1811,152891,0.0,1
1811,211224,0.0,1
1812,332653,0.0,1
1812,152915,,0
1813,152919,0.0,1
1813,248853,,0
1814,354496,0.0,1
1814,152952,0.0,1
1814,323532,0.0,1
1815,193285,0.0,1
1815,152980,,0
1816,152993,0.0,1
1816,209594,0.0,1
1817,153011,0.0,1
1817,270140,0.0,1
1818,153031,0.0,1
1818,214310,0.0,1
1819,153205,0.0,1
1819,337945,0.0,1
1819,311609,,0
1820,153228,0.0,1
1820,192402,0.0,1
1821,427432,0.0,1
1821,153237,0.0,1
1822,153250,0.0,1
1822,243194,0.0,1
1823,153259,0.0,1
1823,182437,0.0,1
1824,190451,0.0,1
1824,153286,0.0,1
1825,153297,0.0,1
1825,177778,0.0,1
1826,153316,0.0,1
1826,314966,0.0,1
1827,205046,0.0,1
1827,153372,0.0,1
1828,153389,1.0,1
1828,212705,1.0,1
1829,343825,0.0,1
1829,153431,0.0,1
1830,298664,0.0,1
1830,153432,,0
1831,153495,0.0,1
1831,398029,0.0,1
1832,153498,0.0,1
1832,329949,,0
1833,153523,0.0,1
1833,240364,,0
1834,153562,0.0,1
1834,233148,0.0,1
1835,153576,0.0,1
1835,262962,1.0,1
1836,153597,0.0,1
1836,362798,0.0,1
1837,153619,0.0,1
1837,340614,,0
1838,153643,0.0,1
1838,432227,0.0,1
1839,153662,0.0,1
1839,383752,0.0,1
1840,188776,0.0,1
1840,153664,0.0,1
1841,153667,0.0,1
1841,256962,,0
1842,153691,0.0,1
1842,338378,0.0,1
1843,153705,0.0,1
1843,312267,0.0,1
1844,153728,0.0,1
1844,245943,0.0,1
1845,153732,0.0,1
1845,213535,0.0,1
1846,418286,0.0,1
1846,153742,0.0,1
1847,153754,0.0,1
1847,429548,0.0,1
1848,153772,0.0,1
1848,366383,0.0,1
1849,334028,0.0,1
1849,153829,0.0,1
1850,153832,0.0,1
1850,430473,,0
1851,153848,0.0,1
1851,205721,0.0,1
1852,327731,0.0,1
1852,153928,,0
1853,153963,0.0,1
1853,376792,0.0,1
1854,154021,0.0,1
1854,259303,0.0,1
1855,386442,0.0,1
1855,154055,0.0,1
1856,338027,0.0,1
1856,154060,,0
1857,154064,0.0,1
1857,161368,,0
1858,155365,0.0,1
1858,154067,0.0,1
1859,154096,0.0,1
1859,454811,0.0,1
1860,154159,0.0,1
1860,224635,0.0,1
1861,154209,0.0,1
1861,335906,,0
1862,154230,0.0,1
1862,445462,0.0,1
1862,350810,,0
1863,154252,0.0,1
1863,441033,0.0,1
1864,154339,0.0,1
1864,196644,0.0,1
1865,371554,0.0,1
1865,154341,0.0,1
1866,154359,0.0,1
1866,263516,0.0,1
1867,175937,0.0,1
1867,154383,0.0,1
1868,154388,0.0,1
1868,276279,0.0,1
1869,164768,0.0,1
1869,154393,0.0,1
1870,154405,0.0,1
1870,309550,0.0,1
1871,154452,0.0,1
1871,342316,0.0,1
1872,154460,0.0,1
1872,424777,0.0,1
1873,267852,0.0,1
1873,154470,,0
1874,188321,0.0,1
1874,154480,,0
1875,154521,0.0,1
1875,290778,0.0,1
1876,154617,0.0,1
1876,391216,1.0,1
1877,409704,0.0,1
1877,154642,1.0,1
1878,154660,0.0,1
1878,403011,0.0,1
1879,154733,0.0,1
1879,365473,,0
1880,154790,0.0,1
1880,257860,0.0,1
1881,408558,0.0,1
1881,154806,1.0,1
1882,242089,0.0,1
1882,154812,,0
1883,154831,0.0,1
1883,407803,0.0,1
1884,154885,0.0,1
1884,235992,1.0,1
1885,417928,0.0,1
1885,154972,,0
1886,154992,0.0,1
1886,233450,,0
1887,154996,0.0,1
1887,399494,,0
1888,372259,0.0,1
1888,155053,,0
1889,155055,1.0,1
1889,298776,,0
1890,155075,0.0,1
1890,233675,,0
1891,155128,0.0,1
1891,370917,0.0,1
1892,155139,0.0,1
1892,421690,,0
1893,155146,0.0,1
1893,195791,0.0,1
1894,274979,0.0,1
1894,155168,0.0,1
1895,155265,0.0,1
1895,451275,0.0,1
1895,363199,,0
1896,423021,0.0,1
1896,155267,,0
1897,155307,0.0,1
1897,395416,0.0,1
1898,334071,0.0,1
1898,155322,,0
1899,155345,0.0,1
1899,350856,0.0,1
1899,367360,0.0,1
1900,294126,0.0,1
1900,155349,0.0,1
1900,413260,1.0,1
1901,266500,0.0,1
1901,155384,0.0,1
1902,155411,0.0,1
1902,200273,0.0,1
1903,155440,0.0,1
1903,216801,,0
1904,155442,0.0,1
1904,432226,,0
1905,280911,0.0,1
1905,155454,0.0,1
1906,417572,0.0,1
1906,155477,0.0,1
1907,172610,0.0,1
1907,155492,0.0,1
1908,155500,0.0,1
1908,402398,0.0,1
1909,384576,0.0,1
1909,155517,0.0,1
1910,274625,0.0,1
1910,155531,,0
1911,155538,0.0,1
1911,382111,,0
1912,328006,1.0,1
1912,155547,,0
1913,373498,0.0,1
1913,155570,0.0,1
1914,155717,0.0,1
1914,229490,0.0,1
1915,155756,0.0,1
1915,384099,0.0,1
1916,155799,0.0,1
1916,170104,0.0,1
1917,303126,0.0,1
1917,155833,0.0,1
1918,155842,0.0,1
1918,184087,0.0,1
1919,219597,0.0,1
1919,155852,0.0,1
1920,155902,0.0,1
1920,169036,0.0,1
1921,298406,0.0,1
1921,155910,,0
1922,155954,0.0,1
1922,201960,0.0,1
1923,155983,0.0,1
1923,381767,,0
1924,176493,0.0,1
1924,156033,,0
1925,156048,0.0,1
1925,245001,,0
1926,234941,,0
1926,156088,,0
1927,156097,0.0,1
1927,419491,,0
1928,346964,0.0,1
1928,156104,,0
1929,238559,0.0,1
1929,156295,0.0,1
1930,156411,0.0,1
1930,427139,,0
1931,448497,0.0,1
1931,156429,,0
1932,160582,0.0,1
1932,156431,,0
1933,427334,0.0,1
1933,156448,0.0,1
1934,398628,0.0,1
1934,156458,0.0,1
1935,156460,0.0,1
1935,283285,0.0,1
1936,326118,0.0,1
1936,156509,,0
1937,156552,0.0,1
1937,172097,1.0,1
1938,156568,0.0,1
1938,427658,,0
1939,383610,0.0,1
1939,156570,,0
1940,184422,0.0,1
1940,156594,,0
1941,156655,0.0,1
1941,327171,0.0,1
1942,156666,0.0,1
1942,445292,0.0,1
1943,156681,0.0,1
1943,387638,0.0,1
1944,156694,0.0,1
1944,318558,0.0,1
1945,156721,0.0,1
1945,360688,0.0,1
1946,156793,0.0,1
1946,242139,0.0,1
1947,182653,0.0,1
1947,156804,0.0,1
1948,396344,0.0,1
1948,156826,0.0,1
1949,156834,0.0,1
1949,176556,0.0,1
1950,171669,0.0,1
1950,156850,1.0,1
1951,378196,0.0,1
1951,156875,0.0,1
1952,156947,0.0,1
1952,322158,0.0,1
1953,156983,0.0,1
1953,308403,,0
1954,157006,0.0,1
1954,396445,0.0,1
1955,424016,,0
1955,157041,0.0,1
1956,157077,0.0,1
1956,417598,0.0,1
1957,157105,0.0,1
1957,199009,,0
1958,157108,0.0,1
1958,182790,0.0,1
1959,416319,0.0,1
1959,157111,0.0,1
1960,157164,0.0,1
1960,310857,0.0,1
1961,453261,0.0,1
1961,157173,0.0,1
1962,157187,0.0,1
1962,209034,0.0,1
1963,157196,0.0,1
1963,451885,0.0,1
1964,157202,0.0,1
1964,268691,0.0,1
1965,157206,0.0,1
1965,385586,,0
1966,385738,1.0,1
1966,157222,1.0,1
1967,157263,0.0,1
1967,231656,,0
1968,157305,0.0,1
1968,388162,0.0,1
1969,157335,0.0,1
1969,373058,0.0,1
1970,157381,0.0,1
1970,228432,0.0,1
1971,213462,0.0,1
1971,157386,0.0,1
1972,157462,0.0,1
1972,261992,,0
1973,157473,1.0,1
1973,291419,1.0,1
1974,157509,0.0,1
1974,445164,,0
1975,305961,0.0,1
1975,157562,,0
1976,282212,0.0,1
1976,157565,,0
1977,422829,0.0,1
1977,157581,,0
1978,157605,0.0,1
1978,201951,0.0,1
1979,157662,0.0,1
1979,370798,0.0,1
1980,157694,0.0,1
1980,163989,,0
1981,401694,0.0,1
1981,157786,0.0,1
1982,203478,0.0,1
1982,157790,0.0,1
1983,157842,0.0,1
1983,447620,0.0,1
1984,385374,0.0,1
1984,157863,0.0,1
1985,343356,0.0,1
1985,157892,,0
1986,247916,0.0,1
1986,157913,,0
1987,157933,0.0,1
1987,323837,0.0,1
1988,248349,0.0,1
1988,157950,0.0,1
1989,157956,0.0,1
1989,339253,0.0,1
1990,157965,0.0,1
1990,335019,0.0,1
1991,365853,0.0,1
1991,158017,0.0,1
1992,324628,0.0,1
1992,158036,,0
1993,158038,0.0,1
1993,410710,,0
1994,158074,0.0,1
1994,441316,,0
1995,158133,0.0,1
1995,313824,0.0,1
1996,437307,0.0,1
1996,158193,0.0,1
1997,158224,0.0,1
1997,209722,0.0,1
1998,158249,0.0,1
1998,232717,0.0,1
1999,323062,0.0,1
1999,158274,0.0,1
1999,298625,0.0,1
2000,158309,0.0,1
2000,428452,0.0,1
2001,169665,1.0,1
2001,158359,1.0,1
2002,158363,1.0,1
2002,381733,1.0,1
2003,185531,0.0,1
2003,158395,,0
2004,158411,0.0,1
2004,245863,,0
2005,175981,0.0,1
2005,158414,0.0,1
2006,158442,0.0,1
2006,427926,0.0,1
2007,158489,0.0,1
2007,363944,,0
2008,158509,0.0,1
2008,426771,0.0,1
2009,306317,0.0,1
2009,158551,,0
2010,158569,0.0,1
2010,186612,,0
2011,254119,1.0,1
2011,158614,0.0,1
2012,158634,0.0,1
2012,176353,0.0,1
2013,158656,0.0,1
2013,197930,,0
2014,204046,0.0,1
2014,158683,,0
2015,158690,0.0,1
2015,353554,0.0,1
2016,158692,0.0,1
2016,179698,0.0,1
2017,164687,0.0,1
2017,158695,0.0,1
2018,384017,0.0,1
2018,158700,,0
2019,408060,0.0,1
2019,158706,,0
2020,158707,0.0,1
2020,391034,,0
2021,158814,0.0,1
2021,413827,0.0,1
2022,158954,0.0,1
2022,343784,0.0,1
2023,158999,0.0,1
2023,252971,,0
2024,159023,0.0,1
2024,311055,0.0,1
2025,159033,0.0,1
2025,444388,0.0,1
2026,159063,0.0,1
2026,390615,0.0,1
2027,403241,1.0,1
2027,159078,,0
2028,337544,0.0,1
2028,159116,1.0,1
2029,269780,0.0,1
2029,159174,,0
2030,159193,0.0,1
2030,254030,0.0,1
2031,159200,0.0,1
2031,223927,0.0,1
2032,159222,0.0,1
2032,390456,0.0,1
2033,159253,0.0,1
2033,295248,0.0,1
2034,327646,0.0,1
2034,159293,,0
2035,415920,0.0,1
2035,159318,,0
2036,159352,0.0,1
2036,357162,,0
2037,375521,0.0,1
2037,159401,0.0,1
2038,361457,0.0,1
2038,159504,,0
2039,159520,0.0,1
2039,180132,0.0,1
2040,159548,0.0,1
2040,260936,,0
2041,435053,0.0,1
2041,159549,0.0,1
2042,159560,0.0,1
2042,317843,,0
2043,367914,0.0,1
2043,159578,,0
2044,434354,0.0,1
2044,159582,0.0,1
2045,232031,0.0,1
2045,159620,,0
2046,199007,0.0,1
2046,159631,,0
2047,327848,0.0,1
2047,159689,0.0,1
2048,283080,0.0,1
2048,159739,0.0,1
2049,159786,0.0,1
2049,275974,0.0,1
2050,159791,0.0,1
2050,197146,0.0,1
2051,192300,0.0,1
2051,159840,,0
2052,159846,0.0,1
2052,211617,0.0,1
2053,403781,0.0,1
2053,159903,,0
2054,159912,0.0,1
2054,259020,,0
2055,159940,0.0,1
2055,236214,,0
2056,159964,0.0,1
2056,240948,,0
2057,258003,0.0,1
2057,160047,0.0,1
2058,418758,0.0,1
2058,160074,,0
2059,281272,0.0,1
2059,160115,0.0,1
2060,160154,0.0,1
2060,307003,0.0,1
2061,160208,0.0,1
2061,174178,0.0,1
2062,343509,0.0,1
2062,160261,0.0,1
2063,160287,0.0,1
2063,227040,0.0,1
2064,160367,0.0,1
2064,267735,1.0,1
2065,160677,0.0,1
2065,359032,,0
2066,160695,0.0,1
2066,195868,0.0,1
2067,319925,0.0,1
2067,160733,0.0,1
2068,198648,0.0,1
2068,160785,0.0,1
2069,160838,0.0,1
2069,371672,0.0,1
2070,160881,0.0,1
2070,295738,0.0,1
2071,160905,0.0,1
2071,342923,0.0,1
2072,247435,0.0,1
2072,160924,0.0,1
2073,418296,0.0,1
2073,160979,0.0,1
2074,232255,0.0,1
2074,160981,0.0,1
2075,161005,0.0,1
2075,187762,,0
2076,161012,0.0,1
2076,354473,0.0,1
2077,278749,0.0,1
2077,161020,0.0,1
2078,161077,0.0,1
2078,431050,0.0,1
2079,161089,0.0,1
2079,416359,0.0,1
2080,172230,0.0,1
2080,161197,0.0,1
2081,328016,0.0,1
2081,161200,0.0,1
2082,413911,0.0,1
2082,161269,0.0,1
2083,349777,0.0,1
2083,161285,0.0,1
2084,383045,0.0,1
2084,161300,,0
2085,227355,0.0,1
2085,161378,,0
2086,161384,0.0,1
2086,341277,0.0,1
2087,161425,0.0,1
2087,305811,0.0,1
2088,252772,0.0,1
2088,186646,0.0,1
2088,161657,0.0,1
2089,161665,0.0,1
2089,301083,,0
2090,161671,0.0,1
2090,273856,,0
2091,431505,0.0,1
2091,161763,0.0,1
2092,161792,0.0,1
2092,417535,0.0,1
2093,442612,0.0,1
2093,161828,0.0,1
2094,161959,0.0,1
2094,252773,,0
2095,354362,0.0,1
2095,161970,0.0,1
2096,161978,0.0,1
2096,383482,0.0,1
2097,221724,1.0,1
2097,161993,,0
2098,161997,0.0,1
2098,341990,,0
2099,229442,0.0,1
2099,162033,,0
2100,162086,0.0,1
2100,293737,0.0,1
2101,229692,0.0,1
2101,162102,,0
2102,179694,0.0,1
2102,162128,,0
2103,162173,0.0,1
2103,338100,0.0,1
2104,182005,0.0,1
2104,162177,0.0,1
2105,420099,0.0,1
2105,162252,0.0,1
2106,196223,0.0,1
2106,162284,,0
2107,351677,0.0,1
2107,162319,1.0,1
2108,162355,1.0,1
2108,268602,,0
2109,162402,0.0,1
2109,208418,0.0,1
2110,372999,0.0,1
2110,162424,,0
2111,162450,0.0,1
2111,182301,0.0,1
2112,395319,0.0,1
2112,162469,0.0,1
2113,162472,0.0,1
2113,305562,,0
2114,162473,0.0,1
2114,316214,,0
2115,277624,0.0,1
2115,162508,0.0,1
2116,237519,0.0,1
2116,162542,,0
2117,389207,0.0,1
2117,162558,0.0,1
2118,162562,0.0,1
2118,432069,0.0,1
2119,162573,0.0,1
2119,387845,0.0,1
2120,162590,0.0,1
2120,176509,,0
2121,162631,0.0,1
2121,174493,0.0,1
2122,162667,0.0,1
2122,199493,0.0,1
2123,162687,0.0,1
2123,254023,0.0,1
2124,339120,0.0,1
2124,162753,0.0,1
2125,162767,0.0,1
2125,379150,0.0,1
2126,162818,0.0,1
2126,372463,,0
2127,162865,1.0,1
2127,218822,1.0,1
2128,256579,0.0,1
2128,162921,0.0,1
2129,400819,0.0,1
2129,162958,0.0,1
2130,162967,0.0,1
2130,221304,0.0,1
2131,299762,0.0,1
2131,162978,,0
2132,346902,0.0,1
2132,163002,0.0,1
2133,163006,0.0,1
2133,174082,0.0,1
2134,411370,0.0,1
2134,163077,0.0,1
2135,163137,0.0,1
2135,186432,0.0,1
2136,163185,1.0,1
2136,429997,1.0,1
2137,163294,0.0,1
2137,222025,0.0,1
2138,204189,0.0,1
2138,163404,0.0,1
2139,163420,0.0,1
2139,216069,0.0,1
2140,334306,0.0,1
2140,163437,,0
2141,341572,0.0,1
2141,163487,,0
2142,163490,0.0,1
2142,266344,,0
2143,163509,0.0,1
2143,444221,0.0,1
2144,204698,0.0,1
2144,163527,,0
2145,163598,0.0,1
2145,345402,,0
2146,163613,1.0,1
2146,247281,1.0,1
2147,189991,0.0,1
2147,163687,0.0,1
2148,280289,0.0,1
2148,163706,0.0,1
2149,163708,0.0,1
2149,456009,,0
2150,163745,0.0,1
2150,272090,,0
2151,340606,0.0,1
2151,163749,0.0,1
2152,399274,0.0,1
2152,163767,0.0,1
2153,197093,0.0,1
2153,163787,1.0,1
2154,163817,0.0,1
2154,176606,,0
2155,163969,0.0,1
2155,261883,,0
2156,163977,0.0,1
2156,278609,0.0,1
2157,413141,0.0,1
2157,164015,,0
2158,164019,0.0,1
2158,444234,,0
2159,164023,0.0,1
2159,178856,,0
2160,164033,0.0,1
2160,391123,,0
2161,296672,0.0,1
2161,164059,,0
2162,164146,0.0,1
2162,408256,,0
2163,164178,0.0,1
2163,365478,1.0,1
2164,427874,0.0,1
2164,164201,,0
2165,164209,0.0,1
2165,332051,1.0,1
2166,164215,0.0,1
2166,329936,0.0,1
2167,236071,0.0,1
2167,164221,0.0,1
2168,271829,0.0,1
2168,164241,,0
2169,164258,0.0,1
2169,195574,0.0,1
2170,410743,0.0,1
2170,164268,1.0,1
2171,164275,1.0,1
2171,181811,1.0,1
2172,164328,0.0,1
2172,400350,0.0,1
2173,164354,0.0,1
2173,218911,,0
2174,164367,0.0,1
2174,173475,,0
2175,416677,0.0,1
2175,164382,0.0,1
2176,164401,0.0,1
2176,448084,,0
2177,188048,0.0,1
2177,164408,0.0,1
2178,164423,0.0,1
2178,406839,0.0,1
2179,164448,0.0,1
2179,371397,,0
2180,385818,0.0,1
2180,164486,0.0,1
2180,376529,0.0,1
2181,164487,0.0,1
2181,186927,,0
2182,164515,0.0,1
2182,184590,0.0,1
2183,442034,0.0,1
2183,164526,,0
2184,387107,0.0,1
2184,164536,0.0,1
2185,164558,0.0,1
2185,281559,0.0,1
2186,320554,0.0,1
2186,164603,0.0,1
2187,164637,0.0,1
2187,183086,,0
2188,175252,0.0,1
2188,164650,0.0,1
2189,164659,0.0,1
2189,323394,,0
2190,164699,0.0,1
2190,215159,,0
2191,164709,0.0,1
2191,442320,,0
2192,283112,0.0,1
2192,164717,,0
2193,164725,0.0,1
2193,379947,0.0,1
